Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX_smooth,AccY_smooth,AccZ_smooth,GyroX_smooth,GyroY_smooth,GyroZ_smooth
2026-07-21 03:20:22.575,0.5,-0.16,0.87,-1.1,-3.78,-2.08,0.49000000000000005,-0.158,0.8640000000000001,-2.2220000000000057,3.3340000000000005,-3.346
2026-07-21 03:20:22.577,0.5,-0.16,0.87,-1.1,-3.78,-2.08,0.49000000000000005,-0.16,0.868,-2.3940000000000055,0.7600000000000001,-3.054
2026-07-21 03:20:22.635,0.5,-0.16,0.87,-3.23,0.67,-2.32,0.49400000000000005,-0.16,0.868,-2.1360000000000054,-0.3879999999999999,-2.7119999999999997
2026-07-21 03:20:22.636,0.49,-0.16,0.87,-3.54,1.83,-2.44,0.4960000000000001,-0.16,0.868,-1.940000000000006,-1.3039999999999998,-2.3939999999999997
2026-07-21 03:20:22.695,0.49,-0.16,0.86,-4.09,-0.37,-2.93,0.496,-0.16,0.868,-2.612000000000006,-1.0859999999999999,-2.37
2026-07-21 03:20:22.696,0.5,-0.17,0.86,-5.74,-1.28,-3.48,0.496,-0.162,0.866,-3.5400000000000063,-0.586,-2.65
2026-07-21 03:20:22.759,0.5,-0.17,0.86,-5.74,-1.28,-3.48,0.496,-0.164,0.8640000000000001,-4.468000000000005,-0.086,-2.93
2026-07-21 03:20:22.760,0.5,-0.17,0.87,-8.12,3.23,-3.23,0.496,-0.166,0.8640000000000001,-5.446000000000005,0.426,-3.112
2026-07-21 03:20:22.816,0.5,-0.18,0.87,-9.52,8.48,-1.71,0.49800000000000005,-0.17,0.8640000000000001,-6.642000000000006,1.7560000000000002,-2.966
2026-07-21 03:20:22.877,0.49,-0.19,0.87,-7.75,8.91,0.12,0.49800000000000005,-0.17600000000000002,0.866,-7.374000000000005,3.6120000000000005,-2.356
2026-07-21 03:20:22.935,0.48,-0.18,0.87,2.01,1.22,-0.24,0.49399999999999994,-0.178,0.868,-5.824000000000006,4.112,-1.7080000000000002
2026-07-21 03:20:22.940,0.48,-0.18,0.87,2.01,1.22,-0.24,0.49000000000000005,-0.18,0.87,-4.274000000000005,4.612,-1.06
2026-07-21 03:20:22.941,0.48,-0.18,0.87,3.48,-0.31,-0.73,0.48599999999999993,-0.182,0.87,-1.954000000000006,3.904000000000001,-0.5599999999999999
2026-07-21 03:20:23.004,0.48,-0.18,0.87,3.48,-0.31,-0.73,0.48200000000000004,-0.182,0.87,0.6459999999999939,2.1460000000000004,-0.364
2026-07-21 03:20:23.005,0.48,-0.18,0.87,4.58,-0.12,-1.95,0.48,-0.18,0.87,3.111999999999994,0.34000000000000036,-0.778
2026-07-21 03:20:23.061,0.49,-0.17,0.87,5.43,1.22,-3.36,0.48200000000000004,-0.178,0.87,3.7959999999999936,0.34000000000000036,-1.402
2026-07-21 03:20:23.062,0.49,-0.17,0.87,5.43,1.22,-3.36,0.484,-0.176,0.87,4.479999999999994,0.34000000000000036,-2.026
2026-07-21 03:20:23.175,0.48,-0.16,0.87,2.38,2.87,-2.38,0.484,-0.172,0.87,4.259999999999994,0.9760000000000003,-2.356
2026-07-21 03:20:23.177,0.48,-0.17,0.88,-1.77,4.33,0.12,0.484,-0.16999999999999998,0.8719999999999999,3.2099999999999937,1.9040000000000006,-2.186
2026-07-21 03:20:23.178,0.47,-0.17,0.88,-4.21,8.12,1.59,0.48200000000000004,-0.168,0.874,1.451999999999994,3.5519999999999996,-1.4779999999999998
2026-07-21 03:20:23.239,0.47,-0.17,0.88,-4.21,8.12,1.59,0.4779999999999999,-0.168,0.876,-0.47600000000000603,4.932,-0.4879999999999999
2026-07-21 03:20:23.296,0.45,-0.19,0.88,-11.78,16.54,1.89,0.47000000000000003,-0.17200000000000001,0.8779999999999999,-3.9180000000000055,7.9959999999999996,0.562
2026-07-21 03:20:23.356,0.44,-0.19,0.88,-14.4,17.82,1.89,0.462,-0.17800000000000002,0.88,-7.274000000000006,10.986,1.416
2026-07-21 03:20:23.357,0.42,-0.2,0.88,-17.33,22.16,3.97,0.45,-0.184,0.88,-10.386000000000006,14.552000000000001,2.186
2026-07-21 03:20:23.418,0.39,-0.22,0.89,-22.16,30.46,10.86,0.434,-0.194,0.882,-13.976000000000004,19.02,4.04
2026-07-21 03:20:23.475,0.36,-0.22,0.9,-27.77,31.07,23.25,0.41200000000000003,-0.20400000000000001,0.8860000000000001,-18.688000000000006,23.610000000000003,8.372
2026-07-21 03:20:23.541,0.37,-0.24,0.85,-110.84,22.95,42.85,0.396,-0.21400000000000002,0.8800000000000001,-38.50000000000001,24.892000000000003,16.564
2026-07-21 03:20:23.596,0.23,-0.55,0.71,-174.74,41.99,53.59,0.354,-0.28600000000000003,0.8460000000000001,-70.56800000000001,29.726,26.904000000000003
2026-07-21 03:20:23.597,0.23,-0.55,0.71,-174.74,41.99,53.59,0.316,-0.356,0.812,-102.05000000000001,33.692,36.828
2026-07-21 03:20:23.666,0.18,-0.69,0.72,-185.85,39.79,69.03,0.274,-0.45,0.7779999999999999,-134.788,35.558,48.462
2026-07-21 03:20:23.726,0.2,-0.82,0.78,-70.31,-12.63,32.41,0.24200000000000005,-0.5700000000000001,0.754,-143.296,26.818,50.294
2026-07-21 03:20:23.727,0.1,-0.82,0.76,-26.31,12.27,45.53,0.188,-0.6859999999999999,0.736,-126.39000000000001,24.682000000000002,50.83
2026-07-21 03:20:23.776,0.1,-0.82,0.76,-26.31,12.27,45.53,0.162,-0.74,0.746,-96.704,18.738,49.218
2026-07-21 03:20:23.835,0.14,-0.74,0.63,-3.42,-7.75,64.94,0.14400000000000004,-0.7779999999999999,0.73,-62.44,8.79,51.488
2026-07-21 03:20:23.836,0.14,-0.74,0.63,-3.42,-7.75,64.94,0.13600000000000004,-0.788,0.712,-25.954000000000008,-0.7180000000000003,50.67
2026-07-21 03:20:23.896,0.15,-0.74,0.6,-4.7,-17.46,23.38,0.12600000000000003,-0.772,0.6759999999999999,-12.832000000000004,-1.6840000000000004,48.864
2026-07-21 03:20:23.897,0.12,-0.73,0.6,-4.7,-17.46,23.38,0.13000000000000003,-0.754,0.644,-8.510000000000005,-7.630000000000001,44.434
2026-07-21 03:20:23.956,0.09,-0.73,0.63,-7.87,-18.07,16.17,0.12800000000000003,-0.736,0.618,-4.822000000000005,-13.697999999999999,38.562
2026-07-21 03:20:24.016,0.11,-0.75,0.64,-19.78,-26.25,9.03,0.12200000000000004,-0.738,0.62,-8.094000000000005,-17.398,27.380000000000003
2026-07-21 03:20:24.017,0.12,-0.8,0.62,-31.01,-24.78,1.89,0.11800000000000002,-0.75,0.618,-13.612000000000005,-20.804,14.77
2026-07-21 03:20:24.076,0.1,-0.83,0.58,-34.24,-18.31,-0.55,0.10800000000000001,-0.768,0.6140000000000001,-19.520000000000003,-20.974,9.984
2026-07-21 03:20:24.136,0.12,-0.84,0.54,-37.54,-30.33,-12.7,0.10800000000000001,-0.79,0.602,-26.088000000000005,-23.548,2.7680000000000002
2026-07-21 03:20:24.137,0.18,-0.85,0.5,-43.15,-56.7,-34.85,0.12600000000000003,-0.8140000000000001,0.576,-33.144000000000005,-31.274,-7.436
2026-07-21 03:20:24.198,0.24,-0.86,0.49,-20.63,-55.6,-47.3,0.15200000000000002,-0.836,0.546,-33.31400000000001,-37.144,-18.701999999999998
2026-07-21 03:20:24.257,0.28,-0.81,0.54,38.21,-21.06,-44.43,0.18400000000000002,-0.8379999999999999,0.53,-19.470000000000006,-36.4,-27.965999999999998
2026-07-21 03:20:24.319,0.32,-0.74,0.62,61.52,-7.45,-25.09,0.22800000000000004,-0.82,0.538,-0.3180000000000021,-34.228,-32.873999999999995
2026-07-21 03:20:24.375,0.33,-0.72,0.64,38.82,-20.2,-26.31,0.27,-0.796,0.558,14.953999999999997,-32.202,-35.596
2026-07-21 03:20:24.376,0.32,-0.71,0.66,21.85,-24.29,-24.05,0.29800000000000004,-0.768,0.5900000000000001,27.953999999999997,-25.72,-33.436
2026-07-21 03:20:24.377,0.32,-0.71,0.66,21.85,-24.29,-24.05,0.31400000000000006,-0.738,0.624,36.45,-19.458000000000002,-28.786
2026-07-21 03:20:24.435,0.31,-0.7,0.67,12.94,-26.06,-14.95,0.32,-0.716,0.65,31.395999999999997,-20.458,-22.89
2026-07-21 03:20:24.436,0.33,-0.69,0.66,7.02,-36.99,-8.12,0.322,-0.706,0.658,20.495999999999995,-26.365999999999996,-19.496
2026-07-21 03:20:24.496,0.33,-0.69,0.66,7.02,-36.99,-8.12,0.32200000000000006,-0.7,0.6620000000000001,14.135999999999996,-29.724,-15.857999999999999
2026-07-21 03:20:24.615,0.35,-0.69,0.57,-25.09,-54.5,2.38,0.328,-0.696,0.644,4.747999999999996,-35.766000000000005,-10.572
2026-07-21 03:20:24.616,0.35,-0.69,0.57,-25.09,-54.5,2.38,0.334,-0.692,0.626,-4.640000000000004,-41.80800000000001,-5.286
2026-07-21 03:20:24.617,0.34,-0.77,0.5,-49.13,-66.89,14.16,0.34,-0.706,0.592,-17.054000000000006,-49.974000000000004,0.5360000000000003
2026-07-21 03:20:24.676,0.34,-0.85,0.43,-77.03,-94.18,35.77,0.34199999999999997,-0.738,0.546,-33.864000000000004,-61.412,9.314000000000002
2026-07-21 03:20:24.679,0.33,-0.91,0.36,-77.03,-94.18,35.77,0.342,-0.782,0.48599999999999993,-50.67400000000001,-72.85,18.092000000000002
2026-07-21 03:20:24.736,0.35,-0.93,0.3,-81.91,-105.53,38.94,0.34199999999999997,-0.8300000000000001,0.43200000000000005,-62.03800000000001,-83.056,25.404000000000003
2026-07-21 03:20:24.737,0.41,-0.94,0.22,-81.05,-122.25,38.7,0.35400000000000004,-0.8800000000000001,0.362,-73.22999999999999,-96.606,32.668
2026-07-21 03:20:24.796,0.47,-0.98,0.14,-73.43,-129.88,34.36,0.38,-0.922,0.29000000000000004,-78.09,-109.204,36.708000000000006
2026-07-21 03:20:24.797,0.47,-0.98,0.14,-47.73,-107.18,26.86,0.40599999999999997,-0.9480000000000001,0.23199999999999998,-72.23,-111.804,34.926
2026-07-21 03:20:24.856,0.44,-1.0,0.09,-47.73,-107.18,26.86,0.42799999999999994,-0.966,0.17800000000000002,-66.37,-114.404,33.144
2026-07-21 03:20:24.857,0.4,-0.98,0.05,-13.67,-75.5,17.76,0.438,-0.976,0.128,-52.722,-108.398,28.907999999999998
2026-07-21 03:20:24.858,0.4,-0.98,0.05,-13.67,-75.5,17.76,0.43600000000000005,-0.984,0.09400000000000001,-39.246,-99.048,24.720000000000002
2026-07-21 03:20:24.921,0.44,-0.98,0.01,-0.31,-65.73,10.25,0.43000000000000005,-0.984,0.068,-24.622000000000003,-86.218,19.898000000000003
2026-07-21 03:20:24.978,0.53,-1.01,-0.04,-6.77,-72.51,2.87,0.442,-0.9899999999999999,0.032,-16.430000000000003,-79.28399999999999,15.1
2026-07-21 03:20:25.036,0.61,-1.05,-0.1,-11.23,-61.77,-39.18,0.4760000000000001,-1.0,-0.006,-9.130000000000003,-70.20200000000001,1.8920000000000001
2026-07-21 03:20:25.037,0.63,-1.1,-0.11,-11.23,-61.77,-39.18,0.522,-1.024,-0.038,-8.642000000000001,-67.45599999999999,-9.496
2026-07-21 03:20:25.096,0.54,-1.12,-0.12,-16.91,-49.56,-74.16,0.55,-1.052,-0.072,-9.290000000000003,-62.267999999999994,-27.880000000000003
2026-07-21 03:20:25.097,0.43,-1.11,-0.16,-47.91,-66.89,-91.86,0.548,-1.078,-0.10600000000000001,-18.810000000000002,-62.5,-48.302
2026-07-21 03:20:25.156,0.41,-1.07,-0.26,-105.35,-119.2,-90.15,0.524,-1.0900000000000003,-0.15,-38.525999999999996,-71.838,-66.906
2026-07-21 03:20:25.157,0.41,-1.07,-0.26,-105.35,-119.2,-90.15,0.484,-1.094,-0.18200000000000002,-57.35,-83.324,-77.1
2026-07-21 03:20:25.215,0.39,-0.9,-0.43,-146.55,-169.62,-88.2,0.43600000000000005,-1.054,-0.246,-84.414,-104.894,-86.904
2026-07-21 03:20:25.276,0.23,-0.41,-0.72,-143.37,-139.71,-25.82,0.374,-0.9120000000000001,-0.366,-109.70599999999999,-122.924,-77.23600000000002
2026-07-21 03:20:25.277,0.23,-0.41,-0.72,-143.37,-139.71,-25.82,0.33399999999999996,-0.772,-0.4779999999999999,-128.798,-137.488,-64.028
2026-07-21 03:20:25.335,0.18,-0.24,-0.74,-162.41,-105.65,18.86,0.288,-0.606,-0.5740000000000001,-140.20999999999998,-134.778,-42.226
2026-07-21 03:20:25.337,0.18,-0.24,-0.74,-162.41,-105.65,18.86,0.242,-0.44000000000000006,-0.6699999999999999,-151.622,-132.068,-20.424
2026-07-21 03:20:25.396,0.36,-0.21,-0.74,-148.62,3.97,114.81,0.23600000000000004,-0.302,-0.732,-152.036,-97.35000000000001,20.178
2026-07-21 03:20:25.456,0.66,-0.29,-0.81,-115.97,71.23,145.81,0.32199999999999995,-0.27799999999999997,-0.75,-146.55599999999998,-55.162,54.504
2026-07-21 03:20:25.515,1.38,-0.29,-0.93,-91.13,117.49,97.05,0.5519999999999999,-0.254,-0.792,-136.108,-3.7220000000000026,79.078
2026-07-21 03:20:25.639,1.54,-0.27,-0.89,-86.49,112.79,32.84,0.8239999999999998,-0.26,-0.8220000000000001,-120.924,39.965999999999994,81.874
2026-07-21 03:20:25.640,1.44,-0.27,-0.74,-88.81,97.84,-34.61,1.076,-0.266,-0.8219999999999998,-106.204,80.66400000000002,71.17999999999999
2026-07-21 03:20:25.641,1.19,-0.24,-0.54,-79.04,80.38,-86.3,1.2419999999999998,-0.272,-0.782,-92.288,95.946,30.958000000000006
2026-07-21 03:20:25.642,1.19,-0.24,-0.54,-49.74,59.27,-116.03,1.3479999999999999,-0.262,-0.728,-79.042,93.554,-21.41
2026-07-21 03:20:25.698,0.95,-0.17,-0.38,-49.74,59.27,-116.03,1.262,-0.238,-0.618,-70.76400000000001,81.91,-64.026
2026-07-21 03:20:25.699,0.76,-0.06,-0.3,-23.01,23.86,-134.34,1.1059999999999999,-0.196,-0.5000000000000001,-58.068000000000005,64.124,-97.46200000000002
2026-07-21 03:20:25.700,0.76,-0.06,-0.3,-23.01,23.86,-134.34,0.97,-0.15399999999999997,-0.41200000000000003,-44.908,49.327999999999996,-117.40799999999999
2026-07-21 03:20:25.758,0.61,0.07,-0.3,-3.23,-13.18,-144.04,0.8539999999999999,-0.09200000000000001,-0.364,-29.746000000000002,30.615999999999996,-128.956
2026-07-21 03:20:25.825,0.51,0.15,-0.36,20.51,-30.7,-135.38,0.718,-0.014000000000000002,-0.32799999999999996,-15.695999999999998,12.622000000000003,-132.826
2026-07-21 03:20:25.875,0.51,0.15,-0.36,20.51,-30.7,-135.38,0.63,0.05,-0.32399999999999995,-1.6460000000000001,-5.372,-136.69599999999997
2026-07-21 03:20:25.876,0.49,0.09,-0.46,50.9,-33.75,-85.02,0.576,0.08,-0.356,13.136000000000001,-16.894,-126.832
2026-07-21 03:20:25.936,0.51,0.05,-0.49,47.67,-42.42,-73.06,0.526,0.10200000000000001,-0.394,27.272000000000002,-30.15,-114.576
2026-07-21 03:20:25.937,0.52,0.04,-0.51,46.69,-44.31,-68.48,0.508,0.096,-0.43599999999999994,37.256,-36.376,-99.46400000000001
2026-07-21 03:20:25.996,0.52,0.04,-0.51,46.69,-44.31,-68.48,0.51,0.074,-0.466,42.492000000000004,-39.098,-86.084
2026-07-21 03:20:26.055,0.58,0.03,-0.61,57.5,-36.19,-69.95,0.524,0.05,-0.516,49.89,-40.196000000000005,-72.998
2026-07-21 03:20:26.118,0.58,0.03,-0.77,72.69,-25.88,-86.3,0.542,0.038,-0.5780000000000001,54.248000000000005,-38.622,-73.25399999999999
2026-07-21 03:20:26.176,0.52,-0.02,-0.82,71.41,-25.21,-97.17,0.5439999999999999,0.024,-0.644,58.996,-35.18,-78.076
2026-07-21 03:20:26.236,0.43,-0.13,-0.86,69.7,-25.15,-103.45,0.526,-0.010000000000000004,-0.714,63.598,-31.348000000000003,-85.07
2026-07-21 03:20:26.296,0.25,-0.28,-1.08,73.67,-35.52,-109.86,0.472,-0.07400000000000001,-0.828,68.994,-29.589999999999996,-93.346
2026-07-21 03:20:26.355,0.19,-0.24,-1.25,66.83,-43.82,-116.76,0.394,-0.128,-0.9559999999999998,70.86,-31.116000000000003,-102.708
2026-07-21 03:20:26.357,0.11,-0.14,-1.35,52.12,-33.2,-115.3,0.30000000000000004,-0.162,-1.072,66.74600000000001,-32.58,-108.508
2026-07-21 03:20:26.416,0.02,-0.07,-1.31,35.83,6.71,-94.54,0.2,-0.17200000000000001,-1.17,59.63000000000001,-26.196000000000005,-107.982
2026-07-21 03:20:26.418,-0.04,-0.05,-1.15,21.91,55.3,-57.5,0.10600000000000001,-0.156,-1.228,50.071999999999996,-10.106000000000003,-98.792
2026-07-21 03:20:26.476,-0.05,-0.07,-0.99,14.47,76.48,-18.07,0.046,-0.11400000000000002,-1.2100000000000002,38.232,12.294,-80.434
2026-07-21 03:20:26.478,-0.05,-0.07,-0.99,14.47,76.48,-18.07,-0.0020000000000000018,-0.08,-1.1580000000000001,27.76,36.354,-60.696000000000005
2026-07-21 03:20:26.539,0.0,-0.09,-0.96,16.6,54.57,12.82,-0.024,-0.07,-1.08,20.656,53.908,-35.072
2026-07-21 03:20:26.662,0.07,-0.09,-1.03,23.86,6.47,31.01,-0.014000000000000002,-0.074,-1.0239999999999998,18.262,53.86,-9.962
2026-07-21 03:20:26.663,0.08,-0.11,-1.08,28.44,-35.1,40.59,0.01,-0.08600000000000001,-1.01,19.568,35.78000000000001,9.656
2026-07-21 03:20:26.724,-0.02,-0.28,-0.95,15.32,-44.86,60.24,0.016,-0.12800000000000003,-1.002,19.738,11.512,25.318
2026-07-21 03:20:26.779,-0.08,-0.32,-0.79,14.95,-10.56,74.83,0.01,-0.178,-0.962,19.834,-5.896000000000001,43.898
2026-07-21 03:20:26.836,-0.12,-0.38,-0.71,24.78,6.53,81.05,-0.013999999999999999,-0.23600000000000004,-0.9120000000000001,21.47,-15.504000000000001,57.544
2026-07-21 03:20:26.837,-0.12,-0.5,-0.64,39.0,16.11,93.99,-0.052000000000000005,-0.31799999999999995,-0.834,24.498,-13.576000000000002,70.14
2026-07-21 03:20:26.896,-0.07,-0.59,-0.66,56.46,14.16,108.46,-0.08199999999999999,-0.41400000000000003,-0.75,30.101999999999997,-3.724,83.714
2026-07-21 03:20:26.955,-0.09,-0.61,-0.78,69.34,2.75,116.33,-0.096,-0.48,-0.716,40.906,5.798,94.93199999999999
2026-07-21 03:20:26.956,-0.06,-0.83,-0.9,70.13,2.32,131.35,-0.092,-0.5820000000000001,-0.738,51.94199999999999,8.373999999999999,106.23599999999999
2026-07-21 03:20:27.017,0.14,-1.21,-0.96,68.6,18.98,160.71,-0.039999999999999994,-0.748,-0.788,60.705999999999996,10.863999999999999,122.168
2026-07-21 03:20:27.078,0.27,-1.3,-0.97,75.01,25.51,167.72,0.038000000000000006,-0.908,-0.8539999999999999,67.908,12.744,136.914
2026-07-21 03:20:27.079,0.22,-1.12,-1.02,84.9,9.22,143.01,0.096,-1.014,-0.9259999999999999,73.59599999999999,11.756,143.82399999999998
2026-07-21 03:20:27.136,0.13,-0.98,-1.08,87.28,-19.53,123.54,0.14,-1.0879999999999999,-0.986,77.184,7.3,145.26600000000002
2026-07-21 03:20:27.138,0.13,-0.98,-1.08,87.28,-19.53,123.54,0.178,-1.1179999999999999,-1.0219999999999998,80.614,2.9299999999999997,143.704
2026-07-21 03:20:27.258,0.07,-0.97,-1.15,79.83,-52.92,117.25,0.164,-1.07,-1.06,82.86000000000001,-11.45,135.012
2026-07-21 03:20:27.259,-0.13,-0.98,-0.89,46.14,-52.92,76.78,0.084,-1.0059999999999998,-1.044,77.086,-27.136000000000003,116.824
2026-07-21 03:20:27.316,-0.13,-0.98,-0.89,46.14,-52.92,76.78,0.014000000000000002,-0.978,-1.018,69.334,-39.564,103.578
2026-07-21 03:20:27.377,-0.13,-0.93,-0.78,31.37,-6.41,66.04,-0.038,-0.968,-0.9579999999999999,58.152,-36.940000000000005,92.078
2026-07-21 03:20:27.378,-0.1,-0.88,-0.63,31.37,-6.41,66.04,-0.084,-0.9480000000000001,-0.868,46.970000000000006,-34.316,80.578
2026-07-21 03:20:27.435,-0.04,-0.8,-0.5,35.46,6.35,55.54,-0.10600000000000001,-0.914,-0.738,38.096000000000004,-22.462,68.236
2026-07-21 03:20:27.436,0.04,-0.7,-0.45,39.06,3.66,32.84,-0.072,-0.858,-0.65,36.68000000000001,-11.146,59.448
2026-07-21 03:20:27.496,0.04,-0.7,-0.45,39.06,3.66,32.84,-0.038,-0.8019999999999999,-0.562,35.263999999999996,0.16999999999999993,50.660000000000004
2026-07-21 03:20:27.497,0.14,-0.67,-0.36,35.4,7.87,-23.74,0.016000000000000004,-0.75,-0.47800000000000004,36.07,3.026,32.704
2026-07-21 03:20:27.556,0.14,-0.67,-0.36,35.4,7.87,-23.74,0.06400000000000002,-0.708,-0.42400000000000004,36.876,5.882,14.748000000000001
2026-07-21 03:20:27.557,0.11,-0.76,-0.29,37.66,17.33,-51.27,0.094,-0.7,-0.382,37.316,8.078,-6.613999999999999
2026-07-21 03:20:27.618,0.03,-0.88,-0.28,47.61,18.68,-79.1,0.092,-0.736,-0.348,39.025999999999996,11.081999999999999,-29.002
2026-07-21 03:20:27.619,0.03,-0.88,-0.28,47.61,18.68,-79.1,0.09000000000000001,-0.772,-0.314,40.736,14.086000000000002,-51.39
2026-07-21 03:20:27.677,-0.06,-0.98,-0.3,57.43,13.73,-98.57,0.05000000000000001,-0.834,-0.30199999999999994,45.142,15.258,-66.356
2026-07-21 03:20:27.736,-0.15,-1.04,-0.31,44.56,-1.89,-106.51,-0.008000000000000002,-0.908,-0.292,46.974000000000004,13.305999999999997,-82.91
2026-07-21 03:20:27.741,-0.15,-1.04,-0.31,44.56,-1.89,-106.51,-0.06000000000000001,-0.9640000000000001,-0.296,48.354,9.462,-93.958
2026-07-21 03:20:27.796,-0.19,-0.99,-0.3,37.29,-7.63,-108.76,-0.10400000000000001,-0.986,-0.3,46.290000000000006,4.2,-99.89
2026-07-21 03:20:27.797,-0.19,-0.99,-0.3,37.29,-7.63,-108.76,-0.148,-1.008,-0.304,44.226,-1.0619999999999998,-105.822
2026-07-21 03:20:27.857,-0.21,-0.92,-0.3,32.84,-16.42,-109.44,-0.178,-0.9960000000000001,-0.304,39.308,-7.0920000000000005,-107.99600000000001
2026-07-21 03:20:27.858,-0.21,-0.87,-0.33,28.87,-23.99,-104.86,-0.19,-0.9620000000000001,-0.308,36.17,-11.512,-107.66600000000001
2026-07-21 03:20:27.916,-0.21,-0.85,-0.35,27.04,-22.16,-92.96,-0.202,-0.924,-0.316,32.666,-15.565999999999999,-104.95599999999999
2026-07-21 03:20:27.975,-0.21,-0.84,-0.35,25.45,-15.56,-76.42,-0.20600000000000002,-0.8939999999999999,-0.32599999999999996,30.298000000000002,-17.152,-98.488
2026-07-21 03:20:27.976,-0.2,-0.82,-0.35,20.57,-11.66,-59.94,-0.20800000000000002,-0.86,-0.336,26.954,-17.958,-88.724
2026-07-21 03:20:28.100,-0.19,-0.81,-0.35,14.04,-9.28,-43.76,-0.20400000000000001,-0.8380000000000001,-0.346,23.194,-16.53,-75.588
2026-07-21 03:20:28.101,-0.18,-0.82,-0.35,10.38,-4.88,-25.57,-0.198,-0.828,-0.35,19.496000000000002,-12.708,-59.73
2026-07-21 03:20:28.163,-0.2,-0.89,-0.3,6.65,10.07,11.84,-0.196,-0.836,-0.33999999999999997,15.418000000000001,-6.262,-38.769999999999996
