Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2026-07-27 12:15:56.154,0.19,1.0,1.2,15.26,-72.75,52.67
2026-07-27 12:15:56.154,0.19,1.0,1.2,15.26,-72.75,52.67
2026-07-27 12:15:56.218,-0.07,0.58,1.03,39.73,-51.94,12.57
2026-07-27 12:15:56.218,-0.07,0.58,1.03,39.73,-51.94,12.57
2026-07-27 12:15:56.218,-0.2,0.37,0.83,54.08,-39.37,-7.63
2026-07-27 12:15:56.270,-0.2,0.37,0.83,64.21,-40.89,-23.62
2026-07-27 12:15:56.270,-0.2,0.4,0.75,64.21,-40.89,-23.62
2026-07-27 12:15:56.330,-0.16,0.48,0.76,46.87,-37.96,-43.33
2026-07-27 12:15:56.330,-0.16,0.48,0.76,46.87,-37.96,-43.33
2026-07-27 12:15:56.330,-0.14,0.55,0.78,9.83,-30.46,-55.42
2026-07-27 12:15:56.393,-0.14,0.55,0.78,9.83,-30.46,-55.42
2026-07-27 12:15:56.393,-0.14,0.59,0.8,-3.6,-26.25,-49.99
2026-07-27 12:15:56.393,-0.14,0.6,0.83,28.56,-20.94,-20.94
2026-07-27 12:15:56.451,-0.14,0.6,0.83,28.56,-20.94,-20.94
2026-07-27 12:15:56.451,-0.1,0.65,0.82,71.53,-14.65,13.49
2026-07-27 12:15:56.515,-0.1,0.65,0.82,71.53,-14.65,13.49
2026-07-27 12:15:56.515,-0.08,0.71,0.75,74.77,-15.93,31.01
2026-07-27 12:15:56.515,-0.08,0.71,0.75,74.77,-15.93,31.01
2026-07-27 12:15:56.586,-0.05,0.76,0.68,48.52,-11.11,41.99
2026-07-27 12:15:56.652,-0.02,0.75,0.61,21.67,33.26,49.93
2026-07-27 12:15:56.652,-0.02,0.75,0.61,21.67,33.26,49.93
2026-07-27 12:15:56.652,-0.04,0.69,0.59,-4.03,103.64,38.21
2026-07-27 12:15:56.691,-0.04,0.69,0.59,-4.03,103.64,38.21
2026-07-27 12:15:56.691,-0.11,0.61,0.65,-24.96,142.94,8.85
2026-07-27 12:15:56.691,-0.11,0.61,0.65,-43.4,126.89,-23.56
2026-07-27 12:15:56.691,-0.21,0.56,0.71,-43.4,126.89,-23.56
