Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX_smooth,AccY_smooth,AccZ_smooth,GyroX_smooth,GyroY_smooth,GyroZ_smooth,source_file
2026-07-21 03:20:21.508,0.29,0.11,0.99,-4.7,4.82,2.56,0.29,0.11,0.99,-4.7,4.82,2.56,imu_log_20260721_032000_cleaned.csv
2026-07-21 03:20:21.509,0.57,-0.83,0.03,129.58,1.59,-57.5,0.4299999999999999,-0.36,0.51,62.440000000000005,3.205,-27.47,imu_log_20260721_032000_cleaned.csv
2026-07-21 03:20:21.556,0.69,-0.78,0.28,184.14,16.6,-34.48,0.5166666666666666,-0.5,0.4333333333333333,103.00666666666666,7.670000000000001,-29.80666666666666,imu_log_20260721_032000_cleaned.csv
2026-07-21 03:20:21.614,0.67,-0.52,0.48,203.37,99.98,-78.55,0.5549999999999999,-0.505,0.445,128.0975,30.7475,-41.9925,imu_log_20260721_032000_cleaned.csv
2026-07-21 03:20:21.616,0.61,-0.4,0.58,166.99,137.7,-85.33,0.5660000000000001,-0.484,0.472,135.876,52.138,-50.66,imu_log_20260721_032000_cleaned.csv
2026-07-21 03:20:21.676,0.61,-0.4,0.58,166.99,137.7,-85.33,0.63,-0.586,0.39,170.214,78.714,-68.238,imu_log_20260721_032000_cleaned.csv
2026-07-21 03:20:21.736,0.51,-0.28,0.77,77.45,94.3,-53.53,0.618,-0.476,0.538,159.788,97.256,-67.444,imu_log_20260721_032000_cleaned.csv
2026-07-21 03:20:21.807,0.52,-0.28,0.85,26.79,16.97,-26.25,0.584,-0.376,0.652,128.318,97.33,-65.798,imu_log_20260721_032000_cleaned.csv
2026-07-21 03:20:21.855,0.51,-0.26,0.86,20.26,15.01,-14.59,0.552,-0.324,0.728,91.696,80.33599999999998,-53.00599999999999,imu_log_20260721_032000_cleaned.csv
2026-07-21 03:20:21.856,0.51,-0.26,0.86,20.26,15.01,-14.59,0.532,-0.296,0.784,62.35,55.798,-38.858,imu_log_20260721_032000_cleaned.csv
2026-07-21 03:20:21.915,0.49,-0.26,0.87,18.86,14.34,-9.28,0.508,-0.268,0.842,32.724,31.126,-23.648,imu_log_20260721_032000_cleaned.csv
2026-07-21 03:20:21.917,0.49,-0.23,0.87,37.9,-7.51,-7.26,0.5040000000000001,-0.258,0.8619999999999999,24.813999999999997,10.764,-14.394,imu_log_20260721_032000_cleaned.csv
2026-07-21 03:20:21.978,0.52,-0.18,0.86,37.9,-7.51,-7.26,0.5040000000000001,-0.238,0.8640000000000001,27.035999999999994,5.868,-10.596,imu_log_20260721_032000_cleaned.csv
2026-07-21 03:20:22.036,0.54,-0.17,0.83,33.57,-12.15,-0.24,0.51,-0.22,0.858,29.698,0.4359999999999999,-7.726000000000001,imu_log_20260721_032000_cleaned.csv
2026-07-21 03:20:22.037,0.55,-0.17,0.82,23.13,-7.14,3.66,0.518,-0.202,0.85,30.27199999999999,-3.994,-4.076,imu_log_20260721_032000_cleaned.csv
2026-07-21 03:20:22.038,0.55,-0.17,0.82,23.13,-7.14,3.66,0.53,-0.184,0.8400000000000001,31.125999999999998,-8.290000000000001,-1.488,imu_log_20260721_032000_cleaned.csv
