Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX_smooth,AccY_smooth,AccZ_smooth,GyroX_smooth,GyroY_smooth,GyroZ_smooth
2026-07-22 23:49:40.895,-0.07,-0.63,-0.41,117.74,133.54,-241.88,0.054000000000000006,-0.05799999999999998,-0.33799999999999997,46.348,264.16,-201.54799999999997
2026-07-22 23:49:40.919,-0.17,-1.03,-0.54,206.97,21.79,-218.87,-0.010000000000000004,-0.32599999999999996,-0.386,82.86,200.15800000000002,-215.244
2026-07-22 23:49:40.947,-0.17,-1.03,-0.54,206.97,21.79,-218.87,-0.074,-0.594,-0.434,119.372,136.156,-228.94
2026-07-22 23:49:40.976,-0.24,-1.21,-0.58,190.25,-59.14,-191.89,-0.126,-0.808,-0.48200000000000004,150.904,73.96200000000002,-220.81
2026-07-22 23:49:40.993,-0.24,-1.21,-0.58,190.25,-59.14,-191.89,-0.178,-1.022,-0.53,182.436,11.767999999999997,-212.68
2026-07-22 23:49:41.020,-0.23,-1.14,-0.42,99.61,-102.05,-154.11,-0.21000000000000002,-1.124,-0.532,178.81,-35.35,-195.126
2026-07-22 23:49:41.036,-0.2,-1.05,-0.04,18.13,-123.54,-114.56,-0.21600000000000003,-1.128,-0.43200000000000005,141.042,-64.416,-174.264
2026-07-22 23:49:41.062,-0.2,-1.05,-0.04,18.13,-123.54,-114.56,-0.22200000000000003,-1.1320000000000001,-0.33199999999999996,103.274,-93.482,-153.402
2026-07-22 23:49:41.095,-0.19,-1.06,0.33,-24.6,-137.27,-88.93,-0.21200000000000002,-1.1019999999999999,-0.15,60.303999999999995,-109.10799999999999,-132.81
2026-07-22 23:49:41.110,-0.19,-1.06,0.33,-24.6,-137.27,-88.93,-0.202,-1.0719999999999998,0.03200000000000001,17.333999999999996,-124.73400000000001,-112.218
2026-07-22 23:49:41.141,-0.15,-1.11,0.46,-18.31,-142.58,-74.89,-0.186,-1.066,0.20800000000000002,-6.250000000000001,-132.84,-96.37400000000001
2026-07-22 23:49:41.156,-0.11,-1.21,0.44,41.38,-153.38,-69.15,-0.16799999999999998,-1.098,0.304,-1.6,-138.808,-87.292
2026-07-22 23:49:41.186,-0.11,-1.21,0.44,41.38,-153.38,-69.15,-0.15,-1.13,0.4,3.0500000000000007,-144.776,-78.21000000000001
2026-07-22 23:49:41.224,-0.04,-1.26,0.44,101.26,-170.35,-56.34,-0.12,-1.17,0.42200000000000004,28.222,-151.392,-71.692
2026-07-22 23:49:41.236,-0.04,-1.26,0.44,101.26,-170.35,-56.34,-0.09,-1.21,0.44400000000000006,53.394000000000005,-158.008,-65.174
2026-07-22 23:49:41.262,0.01,-1.31,0.47,97.41,-164.25,-27.59,-0.05800000000000001,-1.25,0.446,76.538,-162.342,-55.714
2026-07-22 23:49:41.277,0.02,-1.38,0.46,25.82,-127.14,2.08,-0.031999999999999994,-1.284,0.45,73.426,-157.094,-41.468
2026-07-22 23:49:41.308,0.02,-1.38,0.46,25.82,-127.14,2.08,-0.006,-1.318,0.454,70.31400000000001,-151.846,-27.221999999999998
2026-07-22 23:49:41.352,0.03,-1.34,0.47,-36.07,-104.31,19.17,0.007999999999999998,-1.334,0.45999999999999996,42.848,-138.638,-12.120000000000001
2026-07-22 23:49:41.397,0.03,-1.34,0.47,-36.07,-104.31,19.17,0.022,-1.35,0.466,15.382,-125.42999999999999,2.9820000000000007
2026-07-22 23:49:41.413,0.04,-1.25,0.47,-45.84,-108.15,22.89,0.028000000000000004,-1.338,0.466,-13.268,-114.21,13.078
2026-07-22 23:49:41.469,0.17,-1.17,0.5,-14.77,-124.76,3.72,0.05800000000000001,-1.296,0.47400000000000003,-21.386,-113.734,13.406
2026-07-22 23:49:41.531,0.23,-1.24,0.5,-49.32,-94.48,-1.4,0.1,-1.268,0.48199999999999993,-36.414,-107.202,12.71
2026-07-22 23:49:41.533,0.23,-1.24,0.5,-49.32,-94.48,-1.4,0.14,-1.248,0.488,-39.06400000000001,-105.23600000000002,8.596
2026-07-22 23:49:41.586,0.29,-1.42,0.43,-117.61,-70.98,-1.95,0.192,-1.2639999999999998,0.48,-55.372,-98.57000000000001,4.372
2026-07-22 23:49:41.660,0.3,-1.4,0.47,-83.25,-113.04,19.41,0.244,-1.294,0.48,-62.854,-99.54800000000002,3.6759999999999997
2026-07-22 23:49:41.711,0.26,-1.11,0.54,-20.81,-121.22,84.96,0.262,-1.282,0.488,-64.06199999999998,-98.84,19.924
2026-07-22 23:49:41.770,0.17,-0.98,0.56,-11.84,-97.72,99.67,0.25,-1.23,0.5,-56.565999999999995,-99.48800000000001,40.138
2026-07-22 23:49:41.841,0.08,-0.93,0.56,-2.99,-80.02,97.47,0.22000000000000003,-1.168,0.512,-47.3,-96.596,59.912
2026-07-22 23:49:41.891,-0.07,-0.79,0.43,-35.89,-22.64,91.67,0.148,-1.042,0.512,-30.956,-86.928,78.636
2026-07-22 23:49:41.892,-0.07,-0.79,0.43,-35.89,-22.64,91.67,0.07399999999999998,-0.9199999999999999,0.504,-21.484,-68.848,93.088
2026-07-22 23:49:41.957,-0.15,-0.77,0.35,-42.36,1.83,82.09,-0.008000000000000007,-0.852,0.466,-25.794,-44.238,92.514
2026-07-22 23:49:42.014,-0.27,-0.77,0.17,6.9,24.66,75.44,-0.09600000000000002,-0.8099999999999999,0.388,-22.046,-19.762,87.66799999999999
2026-07-22 23:49:42.062,-0.32,-0.74,0.12,10.56,26.49,66.65,-0.17600000000000002,-0.772,0.3,-19.336000000000002,1.5399999999999998,81.50399999999999
2026-07-22 23:49:42.133,-0.38,-0.7,0.14,3.54,27.28,54.99,-0.23800000000000004,-0.754,0.242,-11.45,11.524000000000001,74.16799999999999
2026-07-22 23:49:42.134,-0.38,-0.7,0.14,18.13,31.19,53.04,-0.3,-0.736,0.184,-0.6460000000000001,22.29,66.442
2026-07-22 23:49:42.195,-0.41,-0.68,0.15,18.13,31.19,53.04,-0.35200000000000004,-0.718,0.144,11.451999999999998,28.162,60.632000000000005
2026-07-22 23:49:42.258,-0.49,-0.63,-0.01,26.73,63.23,44.43,-0.396,-0.69,0.10800000000000001,15.418000000000001,35.876,54.42999999999999
2026-07-22 23:49:42.311,-0.52,-0.64,-0.05,16.05,69.7,36.38,-0.43600000000000005,-0.67,0.074,16.516,44.518,48.376
2026-07-22 23:49:42.313,-0.55,-0.69,-0.08,11.35,64.64,25.02,-0.47000000000000003,-0.6679999999999999,0.03,18.077999999999996,51.989999999999995,42.382
2026-07-22 23:49:42.363,-0.58,-0.72,-0.09,12.02,54.75,16.36,-0.51,-0.672,-0.016000000000000004,16.855999999999998,56.702,35.046
2026-07-22 23:49:42.427,-0.59,-0.73,-0.04,11.66,43.7,12.7,-0.546,-0.682,-0.054000000000000006,15.562000000000001,59.20399999999999,26.978
2026-07-22 23:49:42.493,-0.57,-0.84,-0.0,11.35,43.64,7.39,-0.562,-0.724,-0.052000000000000005,12.485999999999999,55.286,19.57
2026-07-22 23:49:42.546,-0.57,-0.83,-0.05,18.31,51.15,15.08,-0.572,-0.7619999999999999,-0.052000000000000005,12.937999999999999,51.576,15.309999999999999
2026-07-22 23:49:42.611,-0.57,-0.75,-0.13,26.18,56.21,26.37,-0.576,-0.774,-0.062,15.904,49.89,15.580000000000002
2026-07-22 23:49:42.670,-0.57,-0.73,-0.22,9.46,46.75,15.44,-0.5740000000000001,-0.776,-0.088,15.392,48.29,15.396
2026-07-22 23:49:42.738,-0.53,-0.78,-0.3,-5.31,41.08,11.54,-0.562,-0.7859999999999999,-0.13999999999999999,11.998000000000001,47.766,15.163999999999998
2026-07-22 23:49:42.781,-0.53,-0.78,-0.3,-5.31,41.08,11.54,-0.554,-0.774,-0.2,8.666,47.254000000000005,15.994
2026-07-22 23:49:42.791,-0.54,-0.74,-0.39,-10.5,46.14,19.9,-0.548,-0.756,-0.26799999999999996,2.9039999999999995,46.251999999999995,16.958
2026-07-22 23:49:42.858,-0.6,-0.71,-0.49,-63.78,66.28,52.73,-0.554,-0.748,-0.34,-15.088,48.266,22.229999999999997
2026-07-22 23:49:42.918,-0.61,-0.62,-0.55,-122.99,82.95,106.51,-0.562,-0.726,-0.40599999999999997,-41.578,55.50599999999999,40.444
2026-07-22 23:49:42.974,-0.6,-0.21,-0.61,-168.58,63.9,317.87,-0.576,-0.612,-0.46799999999999997,-74.232,60.07000000000001,101.71000000000001
2026-07-22 23:49:43.039,-0.64,0.16,-0.59,-165.41,37.9,467.83,-0.598,-0.42400000000000004,-0.526,-106.252,59.43399999999999,192.968
2026-07-22 23:49:43.090,-0.45,0.84,-0.23,-147.46,-48.95,404.3,-0.5800000000000001,-0.10800000000000001,-0.49400000000000005,-133.644,40.416,269.848
2026-07-22 23:49:43.145,-0.32,0.85,-0.2,-113.83,-69.09,255.07,-0.524,0.20400000000000001,-0.43599999999999994,-143.65400000000002,13.342000000000002,310.316
2026-07-22 23:49:43.216,-0.03,0.86,-0.33,-15.93,9.95,166.02,-0.40800000000000003,0.5,-0.392,-122.242,-1.258000000000002,322.21799999999996
2026-07-22 23:49:43.268,-0.03,0.86,-0.33,-15.93,9.95,166.02,-0.29400000000000004,0.714,-0.33599999999999997,-91.712,-12.048000000000002,291.84799999999996
2026-07-22 23:49:43.329,0.06,0.86,-0.31,30.76,46.69,148.56,-0.15400000000000003,0.8539999999999999,-0.27999999999999997,-52.477999999999994,-10.290000000000001,227.994
2026-07-22 23:49:43.378,0.35,0.77,-0.36,79.59,73.97,154.17,0.005999999999999972,0.8400000000000001,-0.30599999999999994,-7.067999999999998,14.294,177.96800000000002
2026-07-22 23:49:43.451,0.64,0.64,-0.44,117.0,136.78,135.62,0.19799999999999998,0.7979999999999999,-0.354,39.098,55.468,154.078
2026-07-22 23:49:43.505,0.73,0.55,-0.47,134.83,154.24,130.55,0.35,0.736,-0.382,69.25,84.326,146.98399999999998
2026-07-22 23:49:43.511,0.82,0.44,-0.41,160.89,209.35,131.16,0.5199999999999999,0.652,-0.398,104.614,124.20599999999999,140.012
2026-07-22 23:49:43.569,0.95,0.33,-0.36,183.72,239.26,129.7,0.698,0.546,-0.40800000000000003,135.206,162.71999999999997,136.24
2026-07-22 23:49:43.645,1.0,0.21,-0.41,174.19,160.71,129.15,0.828,0.434,-0.418,154.126,180.06799999999998,131.236
2026-07-22 23:49:43.682,0.88,0.14,-0.41,113.46,33.02,115.66,0.876,0.33399999999999996,-0.4119999999999999,153.418,159.31599999999997,127.244
2026-07-22 23:49:43.745,0.84,0.03,-0.31,-0.24,-8.18,110.11,0.898,0.23000000000000004,-0.38,126.404,126.832,123.15599999999999
2026-07-22 23:49:43.816,0.98,-0.09,-0.33,-0.73,12.21,131.41,0.9299999999999999,0.124,-0.364,94.08,87.404,123.20599999999999
2026-07-22 23:49:43.930,0.96,-0.27,-0.37,-15.5,-14.89,106.51,0.932,0.0040000000000000036,-0.366,54.236000000000004,36.574,118.56800000000001
2026-07-22 23:49:43.995,0.78,-0.42,-0.19,26.37,42.79,99.73,0.8879999999999999,-0.122,-0.32199999999999995,24.671999999999997,12.99,112.68400000000001
2026-07-22 23:49:44.045,0.77,-0.49,-0.25,0.85,6.23,85.33,0.866,-0.248,-0.29,2.1499999999999995,7.632,106.61800000000001
2026-07-22 23:49:44.113,0.84,-0.46,-0.41,-122.07,-35.46,-13.67,0.866,-0.346,-0.30999999999999994,-22.216,2.1760000000000006,81.862
2026-07-22 23:49:44.142,0.84,-0.46,-0.41,-122.07,-35.46,-13.67,0.8379999999999999,-0.42000000000000004,-0.32599999999999996,-46.483999999999995,-7.358,52.846000000000004
2026-07-22 23:49:44.176,0.82,-0.41,-0.44,-119.93,-70.25,-27.89,0.8099999999999999,-0.44799999999999995,-0.33999999999999997,-67.37,-18.43,25.966
2026-07-22 23:49:44.184,0.8,-0.35,-0.49,-97.78,-108.89,-27.71,0.8140000000000001,-0.434,-0.4,-92.2,-48.766,0.4779999999999994
2026-07-22 23:49:44.232,0.8,-0.35,-0.49,-97.78,-108.89,-27.71,0.82,-0.40599999999999997,-0.44800000000000006,-111.926,-71.79,-22.130000000000003
2026-07-22 23:49:44.280,0.67,-0.18,-0.71,-60.49,-83.19,0.73,0.786,-0.35,-0.508,-99.60999999999999,-81.33599999999998,-19.25
2026-07-22 23:49:44.350,0.59,-0.28,-0.84,-31.92,-96.19,112.98,0.736,-0.314,-0.5940000000000001,-81.58000000000001,-93.482,6.080000000000001
2026-07-22 23:49:44.416,0.52,-0.39,-0.93,-109.92,-135.8,132.02,0.6759999999999999,-0.30999999999999994,-0.692,-79.578,-106.59200000000001,38.062
2026-07-22 23:49:44.469,0.25,-0.32,-1.08,-156.13,-127.56,81.67,0.5660000000000001,-0.304,-0.8099999999999999,-91.248,-110.326,59.93800000000001
2026-07-22 23:49:44.532,0.11,-0.14,-1.11,-208.13,-135.5,-44.31,0.42799999999999994,-0.262,-0.9339999999999999,-113.31800000000001,-115.648,56.61800000000001
2026-07-22 23:49:44.583,0.05,0.34,-1.12,-260.62,-134.46,-266.3,0.30399999999999994,-0.158,-1.016,-153.344,-125.902,3.2120000000000117
2026-07-22 23:49:44.592,0.05,0.34,-1.12,-260.62,-134.46,-266.3,0.19599999999999998,-0.03399999999999999,-1.072,-199.084,-133.556,-72.64399999999999
2026-07-22 23:49:44.594,-0.11,0.41,-0.95,-197.75,-36.99,-220.34,0.06999999999999998,0.12600000000000003,-1.076,-216.65,-113.79400000000001,-143.116
2026-07-22 23:49:44.652,-0.11,0.41,-0.95,-197.75,-36.99,-220.34,-0.0020000000000000213,0.272,-1.05,-224.974,-95.68,-203.51799999999997
2026-07-22 23:49:44.707,-0.15,0.48,-0.74,-94.42,-38.02,-138.98,-0.05400000000000003,0.396,-0.976,-202.232,-76.184,-222.452
2026-07-22 23:49:44.772,-0.22,0.46,-0.68,-77.88,-17.09,-108.4,-0.10800000000000001,0.42000000000000004,-0.8880000000000001,-165.684,-52.71,-190.87199999999999
2026-07-22 23:49:44.832,-0.32,0.49,-0.67,-6.96,22.71,-60.79,-0.18200000000000002,0.45,-0.798,-114.952,-21.276000000000003,-149.77
2026-07-22 23:49:44.881,-0.39,0.58,-0.79,55.3,4.21,-14.16,-0.23800000000000004,0.484,-0.766,-64.342,-13.036000000000001,-108.53399999999999
2026-07-22 23:49:44.951,-0.29,0.46,-0.88,132.32,-18.19,67.26,-0.274,0.49400000000000005,-0.752,1.671999999999997,-9.276,-51.01399999999999
2026-07-22 23:49:45.020,-0.22,0.2,-0.91,234.74,8.91,107.48,-0.28800000000000003,0.438,-0.7860000000000001,67.50399999999999,0.11000000000000014,-1.7219999999999884
2026-07-22 23:49:45.066,-0.26,-0.35,-0.93,298.58,-63.9,48.95,-0.29600000000000004,0.276,-0.8360000000000001,142.796,-9.251999999999999,29.74800000000001
2026-07-22 23:49:45.072,-0.26,-0.35,-0.93,298.58,-63.9,48.95,-0.28400000000000003,0.10800000000000003,-0.8880000000000001,203.904,-26.574,51.69600000000001
2026-07-22 23:49:45.130,-0.26,-0.35,-0.93,298.58,-63.9,48.95,-0.25800000000000006,-0.07799999999999996,-0.916,252.56,-40.196000000000005,64.31800000000001
2026-07-22 23:49:45.132,-0.26,-0.35,-0.93,298.58,-63.9,48.95,-0.25200000000000006,-0.23999999999999994,-0.9259999999999999,285.812,-49.338,60.65600000000002
2026-07-22 23:49:45.182,-0.64,-0.33,-0.92,47.79,-31.07,65.43,-0.336,-0.346,-0.9279999999999999,248.42199999999997,-57.334,52.246000000000016
2026-07-22 23:49:45.261,-0.71,-0.15,-0.89,-60.79,33.33,105.65,-0.426,-0.306,-0.9200000000000002,176.54799999999997,-37.888,63.58600000000001
2026-07-22 23:49:45.308,-0.47,0.13,-0.97,-342.29,80.14,126.95,-0.4680000000000001,-0.20999999999999996,-0.9280000000000002,48.37399999999997,-9.079999999999998,79.186
2026-07-22 23:49:45.371,-0.38,0.37,-0.83,-410.28,73.97,127.99,-0.492,-0.06599999999999998,-0.908,-93.39800000000001,18.494,94.994
2026-07-22 23:49:45.372,-0.28,0.6,-0.62,-411.87,59.14,156.37,-0.4960000000000001,0.12400000000000003,-0.8460000000000001,-235.488,43.102,116.47800000000002
2026-07-22 23:49:45.432,-0.28,0.6,-0.62,-411.87,59.14,156.37,-0.42400000000000004,0.31000000000000005,-0.7859999999999999,-327.41999999999996,61.144000000000005,134.66600000000003
2026-07-22 23:49:45.482,0.09,0.67,-0.12,-334.41,11.9,186.89,-0.264,0.47400000000000003,-0.632,-382.144,56.858000000000004,150.914
2026-07-22 23:49:45.551,0.24,0.68,0.11,-284.97,0.24,152.22,-0.12200000000000004,0.5840000000000001,-0.41600000000000004,-370.68,40.878,155.96800000000002
2026-07-22 23:49:45.623,0.31,0.87,0.42,-210.45,4.88,78.98,0.01599999999999997,0.6839999999999999,-0.16599999999999998,-330.71400000000006,27.060000000000002,146.166
2026-07-22 23:49:45.672,0.34,0.78,0.52,-185.61,5.43,71.59,0.13999999999999999,0.72,0.06200000000000001,-285.462,16.318,129.21
2026-07-22 23:49:45.723,0.33,0.6,0.75,-131.77,21.79,44.8,0.262,0.72,0.336,-229.44200000000006,8.847999999999999,106.896
2026-07-22 23:49:45.799,0.34,0.55,0.7,-111.33,23.56,37.29,0.31199999999999994,0.696,0.5,-184.82600000000002,11.18,76.97600000000001
2026-07-22 23:49:45.846,0.36,0.51,0.69,-106.81,16.54,43.88,0.33599999999999997,0.662,0.6159999999999999,-149.19400000000002,14.439999999999998,55.308000000000014
2026-07-22 23:49:45.921,0.41,0.39,0.86,-174.62,50.96,31.86,0.356,0.5660000000000001,0.704,-142.02800000000002,23.656,45.88400000000001
2026-07-22 23:49:45.927,0.27,0.19,1.0,-200.5,81.12,17.58,0.34199999999999997,0.44800000000000006,0.8,-145.00600000000003,38.794,35.08200000000001
2026-07-22 23:49:45.931,0.27,0.19,1.0,-200.5,81.12,17.58,0.32999999999999996,0.366,0.85,-158.752,50.660000000000004,29.638000000000012
2026-07-22 23:49:45.972,0.26,0.11,1.07,-174.13,63.05,0.67,0.31399999999999995,0.278,0.924,-171.31200000000004,58.55800000000001,22.314000000000014
2026-07-22 23:49:45.974,0.32,0.12,1.07,-134.03,29.11,-32.71,0.306,0.20000000000000004,1.0,-176.75600000000003,61.072,6.996000000000011
2026-07-22 23:49:46.021,0.32,0.12,1.07,-134.03,29.11,-32.71,0.288,0.14600000000000002,1.042,-168.638,56.702,-5.9179999999999895
2026-07-22 23:49:46.091,0.26,-0.12,0.99,-186.89,46.69,-46.26,0.28600000000000003,0.084,1.04,-165.916,49.815999999999995,-18.68599999999999
2026-07-22 23:49:46.098,0.19,-0.43,0.73,-360.35,31.01,-57.62,0.27,-0.03999999999999998,0.986,-197.88600000000002,39.794,-33.725999999999985
2026-07-22 23:49:46.148,0.18,-0.73,0.43,-522.64,-31.56,-65.37,0.25399999999999995,-0.20799999999999996,0.858,-267.588,20.872000000000003,-46.93399999999998
2026-07-22 23:49:46.222,0.25,-0.87,0.27,-489.07,-66.04,-43.03,0.24,-0.40599999999999997,0.698,-338.596,1.8419999999999987,-48.99799999999999
2026-07-22 23:49:46.322,0.3,-0.97,0.25,-160.77,5.49,-39.67,0.236,-0.624,0.534,-343.944,-2.882000000000001,-50.389999999999986
2026-07-22 23:49:46.385,0.35,-0.92,-0.07,-183.17,-57.5,-61.04,0.25399999999999995,-0.784,0.32199999999999995,-343.2,-23.72,-53.34599999999999
2026-07-22 23:49:46.450,0.38,-0.63,-0.71,-363.34,-175.6,-62.74,0.292,-0.8240000000000001,0.03400000000000001,-343.798,-65.042,-54.36999999999999
2026-07-22 23:49:46.455,0.33,-0.45,-0.87,-344.48,-199.28,-63.96,0.32199999999999995,-0.768,-0.22599999999999998,-308.166,-98.58599999999998,-54.08799999999999
2026-07-22 23:49:46.511,0.33,-0.45,-0.87,-344.48,-199.28,-63.96,0.33799999999999997,-0.6839999999999999,-0.454,-279.248,-125.23400000000001,-58.27399999999999
2026-07-22 23:49:46.632,0.24,-0.42,-0.99,-142.52,-98.45,23.99,0.32599999999999996,-0.5740000000000001,-0.702,-275.598,-146.022,-45.54199999999999
2026-07-22 23:49:46.644,0.2,-0.45,-1.03,-87.71,-69.15,53.1,0.296,-0.48,-0.8940000000000001,-256.506,-148.352,-22.713999999999988
2026-07-22 23:49:46.645,0.16,-0.48,-1.04,-30.46,-37.6,56.09,0.252,-0.45,-0.9600000000000002,-189.93,-120.752,1.0520000000000125
2026-07-22 23:49:46.695,0.13,-0.49,-1.04,6.04,-17.82,36.56,0.21199999999999997,-0.4579999999999999,-0.9940000000000001,-119.82600000000002,-84.46000000000001,21.156000000000013
2026-07-22 23:49:46.749,0.1,-0.45,-1.03,17.03,-10.74,8.85,0.16599999999999998,-0.4579999999999999,-1.026,-47.524,-46.752,35.71800000000001
2026-07-22 23:49:46.813,0.08,-0.4,-0.96,31.74,4.39,-10.31,0.13399999999999995,-0.454,-1.02,-12.672,-26.183999999999997,28.85800000000001
2026-07-22 23:49:46.859,0.08,-0.4,-0.96,31.74,4.39,-10.31,0.10999999999999999,-0.44399999999999995,-1.006,11.218,-11.476,16.176000000000013
2026-07-22 23:49:46.870,0.08,-0.4,-0.92,46.26,8.06,-7.32,0.09399999999999997,-0.42799999999999994,-0.982,26.562,-2.3440000000000003,3.4940000000000113
2026-07-22 23:49:46.875,0.08,-0.41,-0.88,80.2,13.24,-10.31,0.08399999999999998,-0.41200000000000003,-0.95,41.39399999999999,3.868,-5.879999999999989
2026-07-22 23:49:46.923,0.08,-0.45,-0.84,110.72,10.07,-13.67,0.08,-0.4119999999999999,-0.9119999999999999,60.13199999999999,8.03,-10.38399999999999
2026-07-22 23:49:46.992,0.07,-0.46,-0.84,60.06,-10.25,-7.81,0.07799999999999999,-0.42400000000000004,-0.8879999999999999,65.79599999999999,5.101999999999999,-9.883999999999988
2026-07-22 23:49:47.052,0.05,-0.36,-0.95,-148.44,-50.84,10.68,0.07199999999999998,-0.4159999999999999,-0.8859999999999999,29.76,-5.944000000000001,-5.685999999999989
2026-07-22 23:49:47.176,0.04,-0.33,-0.98,-114.32,-37.72,9.95,0.06399999999999997,-0.40199999999999997,-0.898,-2.3560000000000003,-15.1,-2.2319999999999887
2026-07-22 23:49:47.233,0.02,-0.35,-0.94,-2.62,-5.68,2.69,0.05199999999999998,-0.38999999999999996,-0.9099999999999999,-18.920000000000005,-18.884000000000004,0.3680000000000111
2026-07-22 23:49:47.289,0.01,-0.34,-0.92,30.58,9.16,-0.55,0.03799999999999998,-0.368,-0.9259999999999999,-34.948,-19.066,2.9920000000000107
2026-07-22 23:49:47.296,0.01,-0.34,-0.92,30.58,9.16,-0.55,0.025999999999999978,-0.344,-0.942,-40.84400000000001,-15.184000000000001,4.444000000000011
2026-07-22 23:49:47.354,0.05,-0.42,-0.9,84.35,25.51,6.77,0.025999999999999978,-0.356,-0.932,5.713999999999993,0.08600000000000066,3.6620000000000106
2026-07-22 23:49:47.412,0.09,-0.75,-0.63,385.86,81.48,-23.8,0.035999999999999976,-0.43999999999999995,-0.8620000000000001,105.75,23.926000000000002,-3.087999999999989
