Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2026-08-03 13:23:11.086,-0.11,-0.11,0.79,42.79,71.47,-122.44
2026-08-03 13:23:11.116,-0.27,-0.02,0.88,136.6,131.71,-76.42
2026-08-03 13:23:11.145,-0.4,0.06,1.08,175.54,132.93,-41.08
2026-08-03 13:23:11.160,-0.4,0.06,1.08,175.54,132.93,-41.08
2026-08-03 13:23:11.189,-0.46,0.13,1.11,96.68,62.56,-29.97
2026-08-03 13:23:11.212,-0.46,0.13,1.11,96.68,62.56,-29.97
2026-08-03 13:23:11.235,-0.44,0.13,0.93,-10.13,9.4,-37.84
2026-08-03 13:23:11.268,-0.44,0.13,0.93,-44.74,5.25,-40.28
2026-08-03 13:23:11.281,-0.38,0.04,0.74,-44.74,5.25,-40.28
2026-08-03 13:23:11.310,-0.32,-0.08,0.68,-28.32,11.35,-33.2
2026-08-03 13:23:11.325,-0.32,-0.08,0.68,-28.32,11.35,-33.2
2026-08-03 13:23:11.355,-0.23,-0.17,0.7,-8.79,3.72,-20.26
2026-08-03 13:23:11.375,-0.23,-0.17,0.7,-8.79,3.72,-20.26
2026-08-03 13:23:11.420,-0.1,-0.21,0.77,-5.8,-24.17,1.28
2026-08-03 13:23:11.420,-0.1,-0.21,0.77,-5.8,-24.17,1.28
2026-08-03 13:23:11.447,0.07,-0.21,0.89,-23.32,-64.33,24.84
2026-08-03 13:23:11.476,0.18,-0.14,0.98,-44.8,-99.06,41.26
2026-08-03 13:23:11.493,0.18,-0.14,0.98,-44.8,-99.06,41.26
2026-08-03 13:23:11.532,0.24,-0.12,0.99,-48.89,-118.16,43.33
2026-08-03 13:23:11.550,0.24,-0.12,0.99,-48.89,-118.16,43.33
2026-08-03 13:23:11.568,0.28,-0.19,0.94,-51.45,-113.65,41.75
2026-08-03 13:23:11.595,0.28,-0.19,0.94,-72.45,-106.87,88.87
2026-08-03 13:23:11.612,0.37,-0.25,0.95,-72.45,-106.87,88.87
