Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2026-07-27 13:49:00.699,0.01,-0.03,0.99,0.06,-0.06,0.12
2026-07-27 13:49:00.727,0.01,-0.03,0.99,0.06,-0.06,0.12
2026-07-27 13:49:00.754,0.0,-0.03,0.99,0.06,0.0,0.12
2026-07-27 13:49:00.767,0.0,-0.03,0.99,0.06,0.0,0.12
2026-07-27 13:49:00.794,0.01,-0.03,0.99,0.12,0.0,0.12
2026-07-27 13:49:00.822,0.01,-0.02,0.99,0.12,-0.06,0.18
2026-07-27 13:49:00.835,0.01,-0.02,0.99,0.12,-0.06,0.18
2026-07-27 13:49:00.871,0.01,-0.02,0.99,0.12,-0.06,0.12
2026-07-27 13:49:00.890,0.01,-0.02,0.99,0.12,-0.06,0.12
2026-07-27 13:49:00.918,0.01,-0.02,0.99,0.12,-0.06,0.12
2026-07-27 13:49:00.946,0.01,-0.03,0.99,0.12,-0.06,0.12
2026-07-27 13:49:00.959,0.01,-0.03,0.99,0.12,-0.06,0.12
2026-07-27 13:49:00.988,0.0,-0.03,0.99,0.12,-0.06,0.12
2026-07-27 13:49:01.002,0.0,-0.03,0.99,0.12,-0.06,0.12
2026-07-27 13:49:01.028,0.0,-0.03,0.99,0.12,-0.06,0.12
2026-07-27 13:49:01.056,0.0,-0.03,0.99,0.12,-0.06,0.18
2026-07-27 13:49:01.084,0.01,-0.02,0.99,0.12,-0.06,0.18
2026-07-27 13:49:01.111,0.01,-0.02,0.99,0.12,-0.06,0.12
2026-07-27 13:49:01.125,0.01,-0.02,0.99,0.12,-0.06,0.12
2026-07-27 13:49:01.152,0.01,-0.03,0.99,0.12,-0.06,0.12
2026-07-27 13:49:01.189,0.0,-0.02,0.99,0.12,-0.06,0.12
2026-07-27 13:49:01.194,0.0,-0.02,0.99,0.12,-0.06,0.12
2026-07-27 13:49:01.222,0.0,-0.02,0.99,0.18,-0.06,0.12
2026-07-27 13:49:01.249,0.0,-0.02,0.99,0.18,-0.06,0.12
2026-07-27 13:49:01.276,0.0,-0.03,0.99,0.12,-0.06,0.18
2026-07-27 13:49:01.290,0.01,-0.02,0.99,0.12,-0.06,0.18
2026-07-27 13:49:01.318,0.01,-0.02,0.99,0.12,-0.06,0.18
2026-07-27 13:49:01.345,0.01,-0.03,0.99,0.12,-0.06,0.18
2026-07-27 13:49:01.358,0.01,-0.03,0.99,0.12,-0.06,0.18
2026-07-27 13:49:01.386,0.0,-0.03,0.99,0.18,-0.06,0.12
2026-07-27 13:49:01.414,0.01,-0.03,0.99,0.18,-0.12,0.18
2026-07-27 13:49:01.456,0.01,-0.03,0.99,0.18,-0.12,0.18
2026-07-27 13:49:01.459,0.01,-0.02,0.99,0.18,-0.12,0.18
2026-07-27 13:49:01.485,0.01,-0.02,0.99,0.18,-0.12,0.18
2026-07-27 13:49:01.510,0.0,-0.03,0.99,0.18,-0.12,0.18
2026-07-27 13:49:01.541,0.01,-0.03,0.99,0.18,-0.06,0.18
2026-07-27 13:49:01.564,0.01,-0.03,0.99,0.18,-0.06,0.18
2026-07-27 13:49:01.578,0.01,-0.03,0.99,0.24,-0.12,0.18
2026-07-27 13:49:01.624,0.01,-0.03,0.99,0.24,-0.12,0.18
2026-07-27 13:49:01.624,0.0,-0.02,0.99,0.31,-0.12,0.18
2026-07-27 13:49:01.648,0.0,-0.03,0.99,0.37,-0.18,0.24
2026-07-27 13:49:01.716,0.0,-0.03,0.99,0.37,-0.18,0.24
2026-07-27 13:49:01.717,0.01,-0.02,0.99,0.49,-0.24,0.31
2026-07-27 13:49:01.717,0.01,-0.02,0.99,0.49,-0.24,0.31
2026-07-27 13:49:01.744,0.0,-0.02,0.99,0.61,-0.24,0.31
2026-07-27 13:49:01.771,0.0,-0.03,0.99,0.67,-0.31,0.37
2026-07-27 13:49:01.798,0.0,-0.03,0.99,0.67,-0.31,0.37
2026-07-27 13:49:01.828,0.01,-0.02,0.99,0.85,-0.43,0.37
2026-07-27 13:49:01.840,0.01,-0.02,0.99,0.85,-0.43,0.37
2026-07-27 13:49:01.867,0.01,-0.02,0.99,0.98,-0.49,0.37
2026-07-27 13:49:01.896,0.01,-0.02,0.99,0.92,-0.49,0.37
2026-07-27 13:49:01.909,0.01,-0.02,0.99,0.92,-0.49,0.37
2026-07-27 13:49:02.080,0.01,-0.02,0.99,0.73,-0.37,0.37
2026-07-27 13:49:02.080,0.01,-0.02,0.99,0.73,-0.37,0.37
2026-07-27 13:49:02.080,0.02,-0.0,0.99,0.49,-0.24,0.31
2026-07-27 13:49:02.081,0.08,0.04,0.99,0.12,-0.06,-9.58
2026-07-27 13:49:02.083,0.08,0.04,0.99,0.12,-0.06,-9.58
2026-07-27 13:49:02.083,0.11,0.07,0.99,-0.37,0.43,-57.19
2026-07-27 13:49:02.084,0.11,0.07,0.99,-0.37,0.43,-57.19
2026-07-27 13:49:02.272,0.02,0.04,1.01,-0.37,2.81,-145.69
2026-07-27 13:49:02.274,0.02,0.04,1.01,0.73,20.32,-207.09
2026-07-27 13:49:02.275,-0.02,-0.03,1.03,0.73,20.32,-207.09
2026-07-27 13:49:02.275,0.01,-0.06,1.04,2.69,55.79,-179.63
2026-07-27 13:49:02.275,0.01,-0.06,1.04,2.69,55.79,-179.63
2026-07-27 13:49:02.275,-0.14,0.05,1.04,7.69,106.69,-121.7
2026-07-27 13:49:02.276,-0.14,0.05,1.04,-10.8,184.14,-79.47
2026-07-27 13:49:02.276,-0.47,0.25,0.95,-10.8,184.14,-79.47
2026-07-27 13:49:02.345,-0.85,0.35,0.89,-116.09,274.78,25.82
2026-07-27 13:49:02.345,-0.85,0.35,0.89,-116.09,274.78,25.82
2026-07-27 13:49:02.346,-1.14,0.22,1.06,-195.86,309.51,218.63
2026-07-27 13:49:02.474,-1.21,-0.04,1.22,-143.86,182.25,372.5
2026-07-27 13:49:02.474,-1.21,-0.04,1.22,-143.86,182.25,372.5
2026-07-27 13:49:02.474,-1.09,-0.23,1.04,-76.84,-84.11,371.15
2026-07-27 13:49:02.477,-1.09,-0.23,1.04,-76.84,-84.11,371.15
2026-07-27 13:49:02.477,-0.78,-0.39,0.47,-82.95,-298.28,243.65
2026-07-27 13:49:02.477,-0.48,-0.46,0.08,-128.97,-287.17,58.23
2026-07-27 13:49:02.605,-0.48,-0.46,0.08,-128.97,-287.17,58.23
2026-07-27 13:49:02.605,-0.35,-0.05,0.46,-113.22,-74.46,-127.62
2026-07-27 13:49:02.607,-0.35,-0.05,0.46,-113.22,-74.46,-127.62
2026-07-27 13:49:02.608,-0.26,0.24,1.06,-70.25,83.74,-189.33
2026-07-27 13:49:02.608,-0.12,0.12,1.15,-23.25,29.54,-109.56
2026-07-27 13:49:02.649,-0.12,0.12,1.15,-23.25,29.54,-109.56
2026-07-27 13:49:02.649,-0.02,0.07,0.89,49.01,-90.88,-21.3
2026-07-27 13:49:02.912,-0.05,0.05,0.79,101.14,-120.48,32.53
2026-07-27 13:49:02.912,-0.05,0.05,0.79,101.14,-120.48,32.53
2026-07-27 13:49:02.913,-0.07,0.01,0.83,136.35,-80.63,74.46
2026-07-27 13:49:02.913,-0.07,0.01,0.83,136.35,-80.63,74.46
2026-07-27 13:49:02.913,-0.01,0.03,0.87,141.11,-38.51,93.93
2026-07-27 13:49:02.915,0.07,0.1,0.85,100.65,-15.38,80.44
2026-07-27 13:49:02.915,0.07,0.1,0.85,100.65,-15.38,80.44
2026-07-27 13:49:02.916,0.06,0.19,0.83,30.27,-11.84,39.18
2026-07-27 13:49:02.917,0.06,0.19,0.83,30.27,-11.84,39.18
2026-07-27 13:49:02.918,-0.04,0.25,0.93,-33.2,-21.24,-9.7
2026-07-27 13:49:02.918,-0.14,0.23,1.1,-54.87,-35.46,-34.12
2026-07-27 13:49:02.955,-0.14,0.23,1.1,-54.87,-35.46,-34.12
2026-07-27 13:49:02.957,-0.11,0.14,1.17,-35.28,-48.28,-16.91
2026-07-27 13:49:03.000,-0.11,0.14,1.17,-7.45,-47.42,15.81
2026-07-27 13:49:03.000,0.01,0.05,1.13,-7.45,-47.42,15.81
2026-07-27 13:49:03.096,0.08,0.04,1.05,-0.55,-27.22,28.93
2026-07-27 13:49:03.096,0.08,0.04,1.05,-0.55,-27.22,28.93
2026-07-27 13:49:03.096,0.06,0.09,0.97,-13.98,-0.92,20.39
2026-07-27 13:49:03.174,0.06,0.09,0.97,-13.98,-0.92,20.39
2026-07-27 13:49:03.174,0.04,0.13,0.92,-25.63,12.76,9.83
2026-07-27 13:49:03.175,0.04,0.15,0.92,-24.05,10.25,7.14
2026-07-27 13:49:03.175,0.04,0.15,0.92,-24.05,10.25,7.14
2026-07-27 13:49:03.305,0.05,0.16,0.95,-16.36,1.71,7.02
2026-07-27 13:49:03.306,0.05,0.16,0.95,-16.36,1.71,7.02
