Sample,Timestamp,Elapsed_s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,source_file
-1.698630569365213,2026-08-03 13:20:27.274,-1.6552216970710032,1.1305682665386056,-0.5685765907350824,0.36382372691751574,0.37018448465837417,1.120805543982327,-1.3948638972669885,imu_log_20260803_132017_clean.csv
-1.697655119066964,2026-08-03 13:20:27.334,-1.653187267452449,1.0491899144074193,-0.43804350620245147,0.2642355577894247,-0.4685699134446962,1.149252421891675,-1.0895997844484766,imu_log_20260803_132017_clean.csv
-1.6966796687687151,2026-08-03 13:20:27.392,-1.651220652154513,0.9406854448991712,-0.3336170385763468,0.08995626181526567,-0.6220441224593005,1.1939546586063652,-0.7744921344337172,imu_log_20260803_132017_clean.csv
-1.695704218470466,2026-08-03 13:20:27.393,-1.6511867449942037,0.9678115622762332,-0.359723655482873,-0.009631907312825382,-0.38683597422529054,1.2112259773370408,-0.7465639591327361,imu_log_20260803_132017_clean.csv
-1.694728768172217,2026-08-03 13:20:27.451,-1.6492201296962676,1.0763160317844813,-0.359723655482873,0.11485330409728843,-0.36506405155112576,1.6391482978876641,-1.1551852125118465,imu_log_20260803_132017_clean.csv
-1.6937533178739679,2026-08-03 13:20:27.512,-1.647151792917404,1.0763160317844813,-0.25529718785676825,0.36382372691751574,-0.9368447093218145,1.9951406557246498,-1.4333223681732576,imu_log_20260803_132017_clean.csv
-1.6927778675757188,2026-08-03 13:20:27.513,-1.6471178857570947,0.9678115622762332,-0.2291905709502421,0.36382372691751574,-0.8988330738333137,1.626753586798591,-0.9435491627925257,imu_log_20260803_132017_clean.csv
-1.6918024172774697,2026-08-03 13:20:27.572,-1.6451173632988496,0.9135593275221092,-0.30751042166982057,0.23933851550740196,0.058596148682212315,0.96069025974971,-0.177927996447184,imu_log_20260803_132017_clean.csv
-1.6908269669792206,2026-08-03 13:20:27.574,-1.645049548978231,0.9135593275221092,-0.30751042166982057,0.23933851550740196,0.058596148682212315,0.96069025974971,-0.177927996447184,imu_log_20260803_132017_clean.csv
-1.6898515166809718,2026-08-03 13:20:27.574,-1.645049548978231,0.9678115622762332,-0.43804350620245147,0.08995626181526567,0.4312172514990657,0.15950426263142534,0.12882409292424912,imu_log_20260803_132017_clean.csv
-1.6888760663827227,2026-08-03 13:20:27.636,-1.6429473050390584,0.9678115622762332,-0.43804350620245147,0.08995626181526567,0.4312172514990657,0.15950426263142534,0.12882409292424912,imu_log_20260803_132017_clean.csv
-1.6879006160844736,2026-08-03 13:20:27.637,-1.642913397878749,0.9678115622762332,-0.6207898245481347,0.23933851550740196,-0.03616525246517712,-0.4864430578958451,0.09173913883606093,imu_log_20260803_132017_clean.csv
-1.6869251657862245,2026-08-03 13:20:27.691,-1.6410824112220501,0.9678115622762332,-0.6207898245481347,0.23933851550740196,-0.03616525246517712,-0.4864430578958451,0.09173913883606093,imu_log_20260803_132017_clean.csv
-1.6859497154879755,2026-08-03 13:20:27.692,-1.6410485040617406,1.1305682665386056,-0.9079626105199227,0.2891326000714475,-0.5338856814671906,-1.5741297539582793,0.04217807365030327,imu_log_20260803_132017_clean.csv
-1.6849742651897264,2026-08-03 13:20:27.692,-1.6410485040617406,1.1305682665386056,-0.9079626105199227,0.2891326000714475,-0.5795710274064215,-2.1799466574348623,0.15675226822523033,imu_log_20260803_132017_clean.csv
-1.6839988148914775,2026-08-03 13:20:27.751,-1.6390479816034955,1.2119466186697918,-1.0123890781460272,0.06505921953324291,-0.5795710274064215,-2.1799466574348623,0.15675226822523033,imu_log_20260803_132017_clean.csv
-1.6830233645932284,2026-08-03 13:20:27.751,-1.6390479816034955,0.1269019235873095,-0.8557493767068702,-0.034528949594848146,0.39195640733253906,-1.3622005135336352,0.5367585878943191,imu_log_20260803_132017_clean.csv
-1.6820479142949794,2026-08-03 13:20:27.752,-1.6390140744431865,0.1269019235873095,-0.8557493767068702,-0.034528949594848146,0.39195640733253906,-1.3622005135336352,0.5367585878943191,imu_log_20260803_132017_clean.csv
-1.6810724639967303,2026-08-03 13:20:27.812,-1.6369796448246319,-0.14435925018331106,-0.7252162921742393,-0.38308754154316654,1.806952922770676,-2.1799466574348623,1.5085217366866575,imu_log_20260803_132017_clean.csv
-1.6800970136984812,2026-08-03 13:20:27.875,-1.6348434937251497,1.293324970800978,-1.0646023119590795,-1.0304106408757576,1.7764365393503303,-2.1799466574348623,2.4391079958702746,imu_log_20260803_132017_clean.csv
-1.679121563400232,2026-08-03 13:20:27.876,-1.6348095865648404,1.293324970800978,-1.0646023119590795,-1.0304106408757576,0.1414008381970686,-2.1799466574348623,2.339156032421169,imu_log_20260803_132017_clean.csv
-1.678146113101983,2026-08-03 13:20:27.876,-1.6348095865648404,1.835847318342219,-1.3256684810243415,-1.005513598593735,0.1414008381970686,-2.1799466574348623,2.339156032421169,imu_log_20260803_132017_clean.csv
-1.6771706628037342,2026-08-03 13:20:27.932,-1.6329107855875231,1.1848205012927298,-1.5084147993700245,0.08995626181526567,-2.1307312887493763,0.040636951367363304,0.5389333228562807,imu_log_20260803_132017_clean.csv
-1.676195212505485,2026-08-03 13:20:27.992,-1.6308763559689687,0.6694242711285506,-2.0305471375005477,1.0609409108141525,-2.1939055561809697,2.1805533420980803,-0.347671783215033,imu_log_20260803_132017_clean.csv
-1.675219762207236,2026-08-03 13:20:27.992,-1.6308763559689687,0.5337936842432404,-2.2394000727527574,1.0360438685321298,-1.1940032386125645,2.1805533420980803,-0.15618064682756744,imu_log_20260803_132017_clean.csv
-1.674244311908987,2026-08-03 13:20:28.052,-1.6288419263504141,0.47954144948911626,-2.161080222033179,0.3887207691995385,0.29933650677605106,1.9380437079208865,0.25038033132442145,imu_log_20260803_132017_clean.csv
-1.6732688616107378,2026-08-03 13:20:28.053,-1.6288080191901049,0.47954144948911626,-2.161080222033179,0.3887207691995385,0.29933650677605106,1.9380437079208865,0.25038033132442145,imu_log_20260803_132017_clean.csv
-1.6722934113124888,2026-08-03 13:20:28.113,-1.6267735895715505,0.47954144948911626,-2.161080222033179,-0.23370528785102995,0.2950535055942481,0.5949446866295192,0.3334780988183246,imu_log_20260803_132017_clean.csv
-1.6713179610142397,2026-08-03 13:20:28.114,-1.6267396824112412,0.47954144948911626,-2.161080222033179,-0.23370528785102995,0.2950535055942481,0.5949446866295192,0.3334780988183246,imu_log_20260803_132017_clean.csv
-1.6703425107159908,2026-08-03 13:20:28.114,-1.6267396824112412,0.6151720363744265,-2.1088669882201265,-0.4826757106712573,0.018443012602810012,0.6185149568972648,0.03519602982505797,imu_log_20260803_132017_clean.csv
-1.6693670604177417,2026-08-03 13:20:28.172,-1.6247730671133054,0.6151720363744265,-2.1088669882201265,-0.4826757106712573,0.018443012602810012,0.6185149568972648,0.03519602982505797,imu_log_20260803_132017_clean.csv
-1.6683916101194927,2026-08-03 13:20:28.172,-1.6247730671133054,0.7236765058826746,-1.9000140529679173,-0.35819049926114377,0.06198685795113962,1.5076830835494621,-0.27773688522773987,imu_log_20260803_132017_clean.csv
-1.6664407095229945,2026-08-03 13:20:28.232,-1.6227386374947508,0.8864332101450472,-1.586734650089603,-0.2586023301330527,0.39302715762798973,1.4729372541030439,-0.21982025939865582,imu_log_20260803_132017_clean.csv
-1.6674161598212436,2026-08-03 13:20:28.232,-1.6227386374947508,0.7779287406367988,-1.7172677346222338,-0.2834993724150755,0.19368914429157916,1.9305256044734163,-0.34275001461690924,imu_log_20260803_132017_clean.csv
-1.6654652592247454,2026-08-03 13:20:28.233,-1.6227047303344417,0.8864332101450472,-1.586734650089603,-0.2586023301330527,0.39302715762798973,1.4729372541030439,-0.21982025939865582,imu_log_20260803_132017_clean.csv
-1.6644898089264963,2026-08-03 13:20:28.308,-1.6201616933112486,1.1576943839156677,-1.586734650089603,-0.18391120328698443,0.5945066715553017,0.46469862420171787,0.028213985999812674,imu_log_20260803_132017_clean.csv
-1.6635143586282475,2026-08-03 13:20:28.309,-1.6201277861509393,1.1576943839156677,-1.586734650089603,-0.18391120328698443,0.5945066715553017,0.46469862420171787,0.028213985999812674,imu_log_20260803_132017_clean.csv
-1.6625389083299984,2026-08-03 13:20:28.352,-1.618669778257642,1.5103339098174744,-1.586734650089603,0.04016217725122014,0.8298932781718869,-0.3897236730040613,0.29089907745781224,imu_log_20260803_132017_clean.csv
-1.6615634580317493,2026-08-03 13:20:28.353,-1.618635871097333,1.5103339098174744,-1.586734650089603,0.04016217725122014,0.8298932781718869,-0.3897236730040613,0.29089907745781224,imu_log_20260803_132017_clean.csv
-1.6605880077335002,2026-08-03 13:20:28.353,-1.618635871097333,1.7273428488339706,-1.430094948650446,0.46341189604560684,1.6381312928546112,-0.47161004298597065,0.3467554280597747,imu_log_20260803_132017_clean.csv
-1.6596125574352512,2026-08-03 13:20:28.412,-1.6166353486390876,1.7273428488339706,-1.430094948650446,0.46341189604560684,2.1719003151367993,-0.08229419959803418,0.2880375840868101,imu_log_20260803_132017_clean.csv
-1.658637107137002,2026-08-03 13:20:28.412,-1.6166353486390876,1.5374600271945364,-0.9340692274264488,0.8119704879939249,2.1719003151367993,-0.08229419959803418,0.2880375840868101,imu_log_20260803_132017_clean.csv
-1.657661656838753,2026-08-03 13:20:28.471,-1.6146348261808425,1.1034421491615434,-0.20308395404371593,0.9364556994040387,2.1719003151367993,0.23285656924053025,0.4271061619175157,imu_log_20260803_132017_clean.csv
-1.6566862065405041,2026-08-03 13:20:28.471,-1.6146348261808425,0.6422981537514886,0.5017947024324907,1.0609409108141525,2.1719003151367993,0.4447858096651741,0.7883410850728303,imu_log_20260803_132017_clean.csv
-1.655710756242255,2026-08-03 13:20:28.531,-1.612600396562288,0.6422981537514886,0.5017947024324907,1.0609409108141525,2.1719003151367993,0.4447858096651741,0.7883410850728303,imu_log_20260803_132017_clean.csv
-1.654735305944006,2026-08-03 13:20:28.532,-1.6125664894019789,0.371036979980868,0.9978204236564879,1.0360438685321298,2.1719003151367993,0.7400237639671949,1.1229068900104044,imu_log_20260803_132017_clean.csv
-1.653759855645757,2026-08-03 13:20:28.591,-1.6105659669437336,0.2896586278496818,0.841180722217331,0.6127941497377434,-0.48373887596358145,0.7896026083234874,1.1411059878499785,imu_log_20260803_132017_clean.csv
-1.6527844053475078,2026-08-03 13:20:28.592,-1.6105320597834243,0.20828027571849567,0.11019544883459817,0.2642355577894247,-2.1939055561809697,0.15706595881062405,0.7945219107541951,imu_log_20260803_132017_clean.csv
-1.6518089550492587,2026-08-03 13:20:28.662,-1.6081585585617775,0.20828027571849567,0.11019544883459817,0.2642355577894247,-2.1939055561809697,0.15706595881062405,0.7945219107541951,imu_log_20260803_132017_clean.csv
-1.6508335047510097,2026-08-03 13:20:28.667,-1.6079890227602314,0.2625325104726198,-0.6991096752677133,0.4136178114815613,-2.1939055561809697,-0.49761861707451754,0.40959382248698245,imu_log_20260803_132017_clean.csv
-1.6498580544527608,2026-08-03 13:20:28.712,-1.6064632005463155,0.3167847452267439,-1.0123890781460272,0.7123823188658339,-2.1939055561809697,-0.6142508165028451,0.24477180431725723,imu_log_20260803_132017_clean.csv
-1.6488826041545117,2026-08-03 13:20:28.712,-1.6064632005463155,0.3167847452267439,-0.8296427598003441,0.5878971074557207,-2.1939055561809697,-0.4579961799864969,-0.23309758864010585,imu_log_20260803_132017_clean.csv
-1.6479071538562626,2026-08-03 13:20:28.772,-1.604428770927761,0.3167847452267439,-0.8296427598003441,0.5878971074557207,-2.1939055561809697,-0.4579961799864969,-0.23309758864010585,imu_log_20260803_132017_clean.csv
-1.6469317035580135,2026-08-03 13:20:28.772,-1.604428770927761,0.23540639309555772,-0.8557493767068702,-0.1341171187229389,-1.75382718475072,0.23285656924053025,-1.3515981174974356,imu_log_20260803_132017_clean.csv
-1.6459562532597645,2026-08-03 13:20:28.773,-1.6043948637674519,0.23540639309555772,-0.8557493767068702,-0.1341171187229389,-1.75382718475072,0.23285656924053025,-1.3515981174974356,imu_log_20260803_132017_clean.csv
-1.6449808029615154,2026-08-03 13:20:28.891,-1.6003938188509614,0.04552357145612335,-0.9862824612395011,-1.0802047254398033,-0.5785002771109709,1.3426911916752426,-2.020844187107424,imu_log_20260803_132017_clean.csv
-1.6420544520667684,2026-08-03 13:20:28.892,-1.6003599116906522,-0.3071159544456834,-1.0123890781460272,-1.578145571080258,1.6880996399756452,1.5349108095484099,-0.8185591323471507,imu_log_20260803_132017_clean.csv
-1.6430299023650174,2026-08-03 13:20:28.892,-1.6003599116906522,-0.14435925018331106,-1.0384956950525532,-1.652836697926326,0.8211488174257058,1.7458240900477198,-1.5359927503248156,imu_log_20260803_132017_clean.csv
-1.6440053526632663,2026-08-03 13:20:28.892,-1.6003599116906522,0.04552357145612335,-0.9862824612395011,-1.0802047254398033,-0.5785002771109709,1.3426911916752426,-2.020844187107424,imu_log_20260803_132017_clean.csv
-1.6410790017685193,2026-08-03 13:20:28.893,-1.600326004530343,-0.3071159544456834,-1.0123890781460272,-1.578145571080258,1.6880996399756452,1.5349108095484099,-0.8185591323471507,imu_log_20260803_132017_clean.csv
-1.6401035514702702,2026-08-03 13:20:28.951,-1.5983593892324068,-0.41562042395393156,-1.0123890781460272,-1.0553076831577803,1.7741165803768537,1.2100068254266403,-0.5579343161162728,imu_log_20260803_132017_clean.csv
-1.6391281011720211,2026-08-03 13:20:28.952,-1.5983254820720978,-0.41562042395393156,-1.0123890781460272,-1.0553076831577803,1.7741165803768537,1.2100068254266403,-0.5579343161162728,imu_log_20260803_132017_clean.csv
-1.638152650873772,2026-08-03 13:20:28.952,-1.5983254820720978,-0.5241248934621798,-0.9340692274264488,-0.2586023301330527,1.8133774245433805,0.41511977984542536,-0.3064662786726017,imu_log_20260803_132017_clean.csv
-1.637177200575523,2026-08-03 13:20:29.015,-1.5961893309726154,-0.5241248934621798,-0.9340692274264488,-0.2586023301330527,1.8133774245433805,0.41511977984542536,-0.3064662786726017,imu_log_20260803_132017_clean.csv
-1.636201750277274,2026-08-03 13:20:29.015,-1.5961893309726154,-0.5783771282163038,-0.6207898245481347,0.6874852765838111,1.9986172256563564,-0.0971272145079086,-0.042407670396521,imu_log_20260803_132017_clean.csv
-1.635226299979025,2026-08-03 13:20:29.071,-1.594290529995298,-0.41562042395393156,-0.25529718785676825,1.484190629608539,1.9506119207436488,0.6532607863436829,-0.39517257317366905,imu_log_20260803_132017_clean.csv
-1.634250849680776,2026-08-03 13:20:29.072,-1.594256622834989,-0.41562042395393156,-0.25529718785676825,1.484190629608539,1.9506119207436488,0.6532607863436829,-0.39517257317366905,imu_log_20260803_132017_clean.csv
-1.6332753993825269,2026-08-03 13:20:29.072,-1.594256622834989,-0.19861148493743513,-0.15087072023066356,1.8825433061209031,1.6968441007218262,1.9045170303848693,-1.176932562131463,imu_log_20260803_132017_clean.csv
-1.6322999490842778,2026-08-03 13:20:29.138,-1.592018750254579,-0.19861148493743513,-0.15087072023066356,1.8825433061209031,1.6968441007218262,1.9045170303848693,-1.176932562131463,imu_log_20260803_132017_clean.csv
-1.6313244987860287,2026-08-03 13:20:29.138,-1.592018750254579,-0.035854780675062814,-0.30751042166982057,1.9323373906849481,1.5574681039306564,2.1805533420980803,-1.7874607877684867,imu_log_20260803_132017_clean.csv
-1.6303490484877796,2026-08-03 13:20:29.264,-1.5877464480556147,0.04552357145612335,-0.359723655482873,1.4343965450444933,1.4648482033741685,2.1805533420980803,-2.0368685499850367,imu_log_20260803_132017_clean.csv
-1.6293735981895308,2026-08-03 13:20:29.264,-1.5877464480556147,-0.008728663298000807,-0.3336170385763468,0.5132059806096524,1.3124447446550147,1.0773224591780377,-1.882462367685759,imu_log_20260803_132017_clean.csv
-1.6283981478912817,2026-08-03 13:20:29.265,-1.5877125408953054,-0.17148536756037314,-0.3336170385763468,-0.23370528785102995,1.1675365380040164,-0.18510934404182114,-1.4975342794185467,imu_log_20260803_132017_clean.csv
-1.6274226975930326,2026-08-03 13:20:29.311,-1.5861528115210803,-0.2799898370686213,-0.2291905709502421,-0.333293456979121,0.8984212970807334,-0.8460928714640327,-1.2425179901948327,imu_log_20260803_132017_clean.csv
-1.6264472472947835,2026-08-03 13:20:29.312,-1.586118904360771,-0.2799898370686213,-0.2291905709502421,-0.333293456979121,0.8984212970807334,-0.8460928714640327,-1.2425179901948327,imu_log_20260803_132017_clean.csv
-1.6254717969965344,2026-08-03 13:20:29.375,-1.583982753261289,-0.14435925018331106,-0.020337635698032732,-0.009631907312825382,0.45959213432851004,-0.9415931044454158,-1.2418312317857925,imu_log_20260803_132017_clean.csv
-1.6244963466982854,2026-08-03 13:20:29.375,-1.583982753261289,0.20828027571849567,0.11019544883459817,0.01526513496919738,0.274352333215534,-1.0246986263377258,-1.2908199982973496,imu_log_20260803_132017_clean.csv
-1.6235208964000363,2026-08-03 13:20:29.376,-1.5839488461009799,0.20828027571849567,0.11019544883459817,0.01526513496919738,0.274352333215534,-1.0246986263377258,-1.2908199982973496,imu_log_20260803_132017_clean.csv
-1.6225454461017874,2026-08-03 13:20:29.439,-1.5818126950014975,0.5337936842432404,0.11019544883459817,-0.333293456979121,0.5618487875440545,-1.2876290550141296,-1.1817398709947466,imu_log_20260803_132017_clean.csv
-1.6205945455052893,2026-08-03 13:20:29.441,-1.5817448806808792,0.7779287406367988,0.05798221502154578,-0.5324697952353028,0.9333991400654571,-1.341068547086691,-0.9449226796106066,imu_log_20260803_132017_clean.csv
-1.6215699958035383,2026-08-03 13:20:29.441,-1.5817448806808792,0.5337936842432404,0.11019544883459817,-0.333293456979121,0.5618487875440545,-1.2876290550141296,-1.1817398709947466,imu_log_20260803_132017_clean.csv
-1.6196190952070402,2026-08-03 13:20:29.492,-1.580015615505108,0.7779287406367988,0.05798221502154578,-0.5324697952353028,0.9333991400654571,-1.341068547086691,-0.9449226796106066,imu_log_20260803_132017_clean.csv
-1.618643644908791,2026-08-03 13:20:29.493,-1.5799817083447987,0.859307092767985,0.1624086826476505,-0.4079845838251893,1.1327371534018678,-0.9243217857147401,-0.7375216400803691,imu_log_20260803_132017_clean.csv
-1.617668194610542,2026-08-03 13:20:29.613,-1.5759128491076897,0.7779287406367988,0.47568808552596453,-0.009631907312825382,1.240526016477241,-0.2881276804706749,-0.5474040205109847,imu_log_20260803_132017_clean.csv
-1.616692744312293,2026-08-03 13:20:29.614,-1.5758789419473804,0.5880459189973644,0.7628608714977524,0.5132059806096524,1.114177481614055,0.2588651433290772,-0.1660241840238149,imu_log_20260803_132017_clean.csv
-1.615717294014044,2026-08-03 13:20:29.615,-1.5758450347870714,0.34391086260380593,0.8150741053108048,0.9862497839680843,0.6250230549756476,0.5254530277366829,0.5004748519500115,imu_log_20260803_132017_clean.csv
-1.614741843715795,2026-08-03 13:20:29.671,-1.5739462338097538,0.07264968883318539,0.5540079362455431,1.2352202067883118,0.19368914429157916,0.5006636055585366,1.232559315987208,imu_log_20260803_132017_clean.csv
-1.613766393417546,2026-08-03 13:20:29.672,-1.5739123266494446,0.07264968883318539,0.5540079362455431,1.2352202067883118,0.19368914429157916,0.5006636055585366,1.232559315987208,imu_log_20260803_132017_clean.csv
-1.6127909431192968,2026-08-03 13:20:29.735,-1.5717761755499624,-0.14435925018331106,0.1885152995541767,1.2352202067883118,0.023796764080063648,0.3196195468640422,1.6915428526959566,imu_log_20260803_132017_clean.csv
-1.6118154928210477,2026-08-03 13:20:29.736,-1.5717422683896531,-0.2799898370686213,-0.020337635698032732,1.011146826250107,-0.16358453762381378,0.1322765366324778,1.6860487854236326,imu_log_20260803_132017_clean.csv
-1.6108400425227987,2026-08-03 13:20:29.798,-1.5696400244504805,-0.3071159544456834,0.05798221502154578,0.5878971074557207,-0.4030756870396266,-0.1666188734007448,1.3129100498449489,imu_log_20260803_132017_clean.csv
-1.6098645922245496,2026-08-03 13:20:29.799,-1.569606117290171,-0.2799898370686213,0.1885152995541767,0.31402964235347025,-0.5851032372662504,-0.5063558724323888,0.8309201064333426,imu_log_20260803_132017_clean.csv
-1.6079136916280516,2026-08-03 13:20:29.852,-1.5678090377937812,-0.22573760231449722,0.3190483840868075,0.5132059806096524,-0.8094254241631779,-0.6081550569508419,0.31390548416066977,imu_log_20260803_132017_clean.csv
-1.6088891419263007,2026-08-03 13:20:29.852,-1.5678090377937812,-0.2799898370686213,0.1885152995541767,0.31402964235347025,-0.5851032372662504,-0.5063558724323888,0.8309201064333426,imu_log_20260803_132017_clean.csv
