Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX_smooth,AccY_smooth,AccZ_smooth,GyroX_smooth,GyroY_smooth,GyroZ_smooth,source_file,acc_mag,gyro_mag,event_label,alert_priority
2026-07-21 03:20:25.036,1.0067433496061169,-1.4833154460693423,-0.3953460152126091,-0.1817013870401859,-0.8008897838810929,-0.5357706520266855,0.7844875082979129,-1.4753232075196592,-0.2687612762592331,-0.1880678505409426,-1.0955502047253212,0.0197031506553377,imu_log_20260721_032000_cleaned.csv,1.835771052247127,0.9805559808346135,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:25.037,1.0456151234741384,-1.5608592298976285,-0.4090742903963141,-0.1817013870401859,-0.8008897838810929,-0.5357706520266855,0.8784566806854238,-1.5144122238449649,-0.3139174131794931,-0.1794993369802493,-1.0540095686330022,-0.1622121404726395,imu_log_20260721_032000_cleaned.csv,1.922741349494961,0.9805559808346135,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:25.096,0.8706921410680416,-1.591876743428943,-0.4228025655800191,-0.2634819962401953,-0.648427240151414,-1.0004310435490802,0.9356553073560828,-1.560016076224488,-0.3618958086572693,-0.1908771992493666,-0.9755271141366624,-0.4558836115032625,imu_log_20260721_032000_cleaned.csv,1.8630454584493192,1.2209598359527636,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:25.515,2.4547169261899198,-0.3046499318793956,-1.5347928554601242,-1.3321011537797536,1.437475129221466,1.2738544233619893,0.9397409235468438,-0.2603062834080801,-1.3779088893631184,-1.986784088360924,-0.0898613892055285,1.2526952178316684,imu_log_20260721_032000_cleaned.csv,2.9110197316213524,2.3374202281469474,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:25.639,2.4547169261899198,-0.2736324183480813,-1.4798797547253042,-1.2652944589403092,1.3787876635761351,0.4209143507589884,1.4953847254903867,-0.2700785374894065,-1.420242767725862,-1.986784088360924,0.5710371212100657,1.2973593514805817,imu_log_20260721_032000_cleaned.csv,2.8793322101730694,1.9181226185334577,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:25.640,2.4547169261899198,-0.2736324183480813,-1.2739556269697294,-1.2986978063600316,1.19211157604471,-0.4750645917277334,2.010172365526317,-0.2798507915707329,-1.4202427677258616,-1.8925348288006532,1.186703839230892,1.1265302222811973,imu_log_20260721_032000_cleaned.csv,2.779113676621045,1.8257689799910608,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:25.641,2.1340247917787414,-0.2271061480511096,-0.9993901232956292,-1.1580293993381845,0.9740938845197146,-1.1616939695948745,2.3492785093595083,-0.2896230456520592,-1.3637975965755371,-1.6481917248854738,1.4178851942064252,0.4840120593246202,imu_log_20260721_032000_cleaned.csv,2.367365546963495,1.907727408353552,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:25.642,2.1340247917787414,-0.2271061480511096,-0.9993901232956292,-0.7361681582184182,0.7104997569084516,-1.556615451583462,2.4386513635324127,-0.2733359555165153,-1.2875966155225984,-1.41561276868682,1.381699760290611,-0.3525299116790604,imu_log_20260721_032000_cleaned.csv,2.367365546963495,1.8627412933228416,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:25.698,1.6675635053624829,-0.1185448506915092,-0.7797377203563493,-0.7361681582184182,0.7104997569084516,-1.556615451583462,2.390134671267122,-0.2342469391912097,-1.1323723948592048,-1.2702640898847324,1.2055529406770058,-1.033290541000265,imu_log_20260721_032000_cleaned.csv,1.844671200672033,1.8627412933228416,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:26.355,0.1904360983776646,-0.2271061480511096,-1.9740976613386845,0.9422060696768436,-0.5767536118952012,-1.5663124809091151,0.6169772444766976,-0.0550889477002262,-1.6093340910794505,1.216430919376793,-0.504269322604283,-1.6512082869971405,imu_log_20260721_032000_cleaned.csv,1.9962226044584266,1.9166981490108745,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:26.357,0.0349490029055784,-0.0720185803945376,-2.1113804131757345,0.7304115694423123,-0.4441449129263896,-1.5469184222578087,0.4249532835109141,-0.1104650541610757,-1.7730250874153928,1.1441955407114404,-0.5264162604189787,-1.7438592080141997,imu_log_20260721_032000_cleaned.csv,2.112897384604438,1.7674055475680053,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:26.416,-0.1399739795005184,0.0365427169650626,-2.0564673124409145,0.4958682377753842,0.0541990772661973,-1.2711508485584115,0.2206724739728468,-0.1267521442966196,-1.9113157567336887,1.0192497569042822,-0.4298410889647316,-1.7354567279357558,imu_log_20260721_032000_cleaned.csv,2.0615493911712033,1.3655209002434718,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:26.418,-0.256589301104583,0.067560230496377,-1.8368149095016344,0.2954481532570515,0.6609275784803741,-0.7791262372951324,0.0286485130070634,-0.1006928000797493,-1.99316125490166,0.8514262884348018,-0.1864365606597758,-1.5886529410138983,imu_log_20260721_032000_cleaned.csv,1.855880240196969,1.0635565659148574,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:26.956,-0.2954610749726045,-1.142122797224884,-1.4936080299090095,0.9897194517824828,-0.0006175129855054,1.729481965649529,-0.3758274898783099,-0.7945228398539219,-1.3017079083101797,0.8842605514645074,0.0931231461814662,1.686525168345684,imu_log_20260721_032000_cleaned.csv,1.9033146554822282,1.9926497043047644,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:27.017,0.0932566637076108,-1.731455554319857,-1.5759776810112394,0.9676905200789592,0.2074108226849655,2.0871097355398,-0.2696014689185146,-1.0648885361039515,-1.3722643722480858,1.0381426269684335,0.130791093694166,1.9410276638015087,imu_log_20260721_032000_cleaned.csv,2.3431476250882106,2.309863900796442,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:27.078,0.3459231938497508,-1.871034365210772,-1.5897059561949445,1.0599816653205192,0.2889489398475211,2.0871097355398,-0.1102624374788223,-1.3254819782726548,-1.4653989046461215,1.16459843570637,0.1592311504507426,2.098674004626872,imu_log_20260721_032000_cleaned.csv,2.479434911225655,2.358618169360968,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:27.079,0.2487437591796969,-1.591876743428943,-1.6583473321134694,1.202377831691662,0.0855406812597676,1.8843687628236605,0.0082204320532567,-1.4981251337094208,-1.5670002127167069,1.2644707822908436,0.1442849929637757,2.098674004626872,imu_log_20260721_032000_cleaned.csv,2.312155033281429,2.2369343514281996,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:27.136,0.0738207767736,-1.374754148709742,-1.7407169832156997,1.2366450587860325,-0.2734517947622036,1.625737035466856,0.0981039882500064,-1.618649600712446,-1.651667969442194,1.3274704270772526,0.0768760073747836,2.098674004626872,imu_log_20260721_032000_cleaned.csv,2.2193454197428735,2.060846378061,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:27.138,0.0738207767736,-1.374754148709742,-1.7407169832156997,1.2366450587860325,-0.2734517947622036,1.625737035466856,0.1757306958744719,-1.667510871119078,-1.7024686234774864,1.3876958400140926,0.0107680031055072,2.098674004626872,imu_log_20260721_032000_cleaned.csv,2.2193454197428735,2.060846378061,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:27.258,-0.0427945448304645,-1.3592453919440848,-1.8368149095016344,1.1293799991839073,-0.6903825347404166,1.5421831800444472,0.1471313825391425,-1.5893328384684668,-1.7560915360702951,1.427132072508595,-0.2067681757027751,2.098674004626872,imu_log_20260721_032000_cleaned.csv,2.285447094193163,2.03235237782311,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:27.259,-0.4315122835106799,-1.374754148709742,-1.4798797547253042,0.6443115618690631,-0.6903825347404166,1.004595814552414,-0.0162932650913113,-1.4850954616009853,-1.7335134676101651,1.3257497009933428,-0.4440611173430199,1.8556610220919976,imu_log_20260721_032000_cleaned.csv,2.0654771624641786,1.3787596540546805,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:27.316,-0.4315122835106799,-1.374754148709742,-1.4798797547253042,0.6443115618690631,-0.6903825347404166,1.004595814552414,-0.1592898317679585,-1.4394916092214625,-1.696824106362454,1.189636756070199,-0.6320680457317078,1.6440654876451075,imu_log_20260721_032000_cleaned.csv,2.0654771624641786,1.3787596540546805,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:27.377,-0.4315122835106799,-1.297210364881456,-1.3288687277045494,0.4316531819598839,-0.1096263587480031,0.8619299310489686,-0.2655158527277535,-1.4232045190859184,-1.6121563496369666,0.993298398210215,-0.5923729877906139,1.4603610752836973,imu_log_20260721_032000_cleaned.csv,1.9065281736831452,0.9701884425545989,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:28.516,-0.6647429267188092,-1.6539117704915711,-0.4228025655800191,0.445763216645801,2.0035594388025464,1.5056532750505482,-0.6005363803701841,-1.6707682891461868,-0.4409190482677242,-0.1443824781249489,1.606103910251811,1.697451587307006,imu_log_20260721_032000_cleaned.csv,1.8319577813514967,2.545574012830825,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:29.176,-0.8591017960589168,-1.8089993381481435,-0.4777156663148391,0.1637065028732337,-1.2756339208673655,-1.45605858583662,-0.6209644613239909,-1.6121347646582285,-0.426807755480143,0.2566520500025805,-1.005086619935785,-1.3327766560395449,imu_log_20260721_032000_cleaned.csv,2.0588216919526348,1.9427167381115986,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:29.236,-0.9951530045969924,-2.072648203164316,-0.5463570422333641,0.0318208725436411,-1.5629527686331242,-1.653054400767355,-0.7803034927636833,-1.7489463217967975,-0.4550303410553054,0.2592155806990174,-1.2720903442727938,-1.5862567965048366,imu_log_20260721_032000_cleaned.csv,2.3631982765389536,2.2751753288051684,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:29.237,-0.9951530045969924,-2.072648203164316,-0.5463570422333641,0.1495964681873166,-1.64611415612204,-1.9312130227936255,-0.8947007461050009,-1.892272714989584,-0.4860751851879842,0.2300685878491181,-1.5541007368558255,-1.8313983540785927,imu_log_20260721_032000_cleaned.csv,2.3631982765389536,2.541978492766449,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:29.296,-1.1506401000690782,-2.0571394463986583,-0.5326287670496591,0.1495964681873166,-1.64611415612204,-1.9312130227936255,-0.988669918492512,-2.003024927911283,-0.5114755122056304,0.191931679132262,-1.7180848938990652,-1.9823554581494915,imu_log_20260721_032000_cleaned.csv,2.416503413054738,2.541978492766449,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:29.298,-1.1506401000690782,-1.8089993381481435,-0.5051722166822491,0.448354855669745,-1.6758324897892505,-2.0863322829995368,-1.082639090880023,-2.0616584523992416,-0.5312313221082441,0.226662252540154,-1.8892698312700336,-2.0778697718548784,imu_log_20260721_032000_cleaned.csv,2.2026461844370413,2.7133409305728495,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:29.299,-1.1506401000690782,-1.8089993381481435,-0.5051722166822491,0.448354855669745,-1.6758324897892505,-2.0863322829995368,-1.1439233337414432,-2.0616584523992416,-0.5368758392232766,0.2960882824970827,-1.9862383226581488,-2.0778697718548784,imu_log_20260721_032000_cleaned.csv,2.2026461844370413,2.7133409305728495,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:29.357,-0.8591017960589168,-1.529841716366314,-0.5051722166822491,0.5335909835683463,-1.9037146702205885,-2.0863322829995368,-1.115324020406114,-1.947648821450434,-0.5284090635507278,0.4184705356078043,-2.0180367265423653,-2.0778697718548784,imu_log_20260721_032000_cleaned.csv,1.825834204311537,2.8743053558111358,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:29.476,-0.9562812307289708,-1.5608592298976285,-0.7385528948052341,0.715581635027522,-0.8557063741327955,-2.0863322829995368,-0.8783582813419555,-1.618649600712446,-0.5566316491258901,0.6068724833664906,-1.951505146959691,-2.0778697718548784,imu_log_20260721_032000_cleaned.csv,1.9738834074550413,2.3658133633501643,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:29.540,-1.0728965523330354,-1.4678066893036852,-0.7522811699889391,1.010740523865584,0.1647063264068736,-1.935198103338415,-0.86201581657891,-1.5469864041160526,-0.6074323031611828,0.7440389340552935,-1.5055408527129477,-2.0778697718548784,imu_log_20260721_032000_cleaned.csv,1.9676103394454618,2.1894557039837825,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:29.541,-1.0728965523330354,-1.4678066893036852,-0.7522811699889391,1.010740523865584,0.1647063264068736,-1.935198103338415,-0.906957594677285,-1.5339567320076175,-0.6582329571964752,0.8604162043017587,-1.0043604908271064,-2.0778697718548784,imu_log_20260721_032000_cleaned.csv,1.9676103394454618,2.1894557039837825,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:29.778,-0.5092558312467231,-1.7469643110855146,-0.9032921970096942,-1.3839339342586328,-0.3260207799466383,1.6012952081254836,-0.5882795317979,-1.1332943146732362,-0.6102545617186991,-0.5164455976968557,0.0111310676598465,1.0822494717537336,imu_log_20260721_032000_cleaned.csv,2.0315419264794605,2.1414268670480503,Near Miss (STF Risk),MEDIUM
