Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2026-07-27 12:36:42.938,-0.58,0.08,0.79,-2.93,2.5,1.1
2026-07-27 12:36:42.939,0.07,-0.56,0.77,-1.22,-2.32,4.64
2026-07-27 12:36:42.939,0.07,-0.56,0.77,-1.22,-2.32,4.64
2026-07-27 12:36:42.940,0.07,-0.56,0.76,13.31,8.97,7.45
2026-07-27 12:36:42.997,0.04,-0.56,0.73,8.54,12.15,11.11
2026-07-27 12:36:42.998,0.04,-0.56,0.73,8.54,12.15,11.11
2026-07-27 12:36:42.999,0.01,-0.56,0.73,1.1,9.58,16.48
2026-07-27 12:36:43.058,0.01,-0.56,0.73,1.1,9.58,16.48
2026-07-27 12:36:43.058,-0.02,-0.56,0.74,-7.63,6.35,20.87
2026-07-27 12:36:43.059,-0.02,-0.56,0.74,-7.63,6.35,20.87
2026-07-27 12:36:43.114,-0.02,-0.57,0.76,-14.77,-4.64,20.81
2026-07-27 12:36:43.114,-0.02,-0.56,0.81,-4.88,-15.08,12.21
2026-07-27 12:36:43.175,-0.02,-0.56,0.81,-4.88,-15.08,12.21
2026-07-27 12:36:43.176,-0.02,-0.54,0.83,11.41,-12.57,-0.67
2026-07-27 12:36:43.176,-0.02,-0.54,0.83,11.41,-12.57,-0.67
2026-07-27 12:36:43.235,-0.02,-0.53,0.83,12.39,-5.31,-8.0
2026-07-27 12:36:43.235,-0.02,-0.53,0.83,12.39,-5.31,-8.0
2026-07-27 12:36:43.235,-0.0,-0.55,0.82,1.1,0.61,-7.75
2026-07-27 12:36:43.294,0.02,-0.57,0.81,-7.2,5.07,-4.52
2026-07-27 12:36:43.294,0.02,-0.57,0.81,-7.2,5.07,-4.52
2026-07-27 12:36:43.354,0.02,-0.58,0.81,-7.02,6.47,-2.14
2026-07-27 12:36:43.354,0.02,-0.58,0.81,-7.02,6.47,-2.14
2026-07-27 12:36:43.355,0.02,-0.58,0.82,-1.95,5.07,-1.77
2026-07-27 12:36:43.418,0.02,-0.58,0.82,-1.95,5.07,-1.77
2026-07-27 12:36:43.419,0.01,-0.57,0.82,1.22,2.87,-1.65
2026-07-27 12:36:43.419,0.01,-0.57,0.82,1.16,2.38,-0.85
2026-07-27 12:36:43.475,0.0,-0.56,0.82,1.16,2.38,-0.85
2026-07-27 12:36:43.476,0.0,-0.56,0.81,0.92,4.21,-0.24
2026-07-27 12:36:43.477,0.0,-0.56,0.81,0.92,4.21,-0.24
2026-07-27 12:36:43.542,0.01,-0.56,0.8,1.71,5.62,-0.31
2026-07-27 12:36:43.542,0.01,-0.56,0.8,1.71,5.62,-0.31
2026-07-27 12:36:43.594,0.01,-0.56,0.78,3.17,4.46,-1.22
2026-07-27 12:36:43.595,0.01,-0.56,0.78,3.17,4.46,-1.22
2026-07-27 12:36:43.596,0.01,-0.55,0.78,4.03,2.26,-2.5
2026-07-27 12:36:43.656,0.0,-0.56,0.79,3.36,0.85,-2.81
2026-07-27 12:36:43.656,0.0,-0.56,0.79,3.36,0.85,-2.81
2026-07-27 12:36:43.656,-0.0,-0.56,0.8,3.66,-0.24,-2.2
2026-07-27 12:36:43.715,-0.0,-0.56,0.8,3.66,-0.24,-2.2
2026-07-27 12:36:43.715,-0.01,-0.56,0.81,6.59,-1.16,-2.26
2026-07-27 12:36:43.774,-0.01,-0.56,0.81,6.59,-1.16,-2.26
2026-07-27 12:36:43.775,-0.01,-0.54,0.82,8.85,-1.22,-3.66
2026-07-27 12:36:43.779,-0.0,-0.54,0.81,6.71,-1.95,-5.55
2026-07-27 12:36:43.836,-0.0,-0.54,0.81,6.71,-1.95,-5.55
2026-07-27 12:36:43.836,0.02,-0.54,0.8,2.99,-6.84,-9.16
2026-07-27 12:36:43.836,0.02,-0.54,0.8,2.99,-6.84,-9.16
2026-07-27 12:36:43.895,0.06,-0.57,0.79,1.16,-11.6,-12.94
2026-07-27 12:36:43.913,0.06,-0.57,0.79,1.16,-11.6,-12.94
2026-07-27 12:36:43.955,0.1,-0.6,0.78,4.46,-1.95,-14.34
2026-07-27 12:36:43.955,0.14,-0.6,0.76,26.98,26.43,-16.11
2026-07-27 12:36:43.955,0.14,-0.6,0.76,26.98,26.43,-16.11
2026-07-27 12:36:44.015,0.17,-0.59,0.77,71.59,62.56,-13.67
2026-07-27 12:36:44.015,0.17,-0.59,0.77,71.59,62.56,-13.67
2026-07-27 12:36:44.016,0.13,-0.52,0.83,114.14,92.53,4.7
2026-07-27 12:36:44.075,0.13,-0.52,0.83,114.14,92.53,4.7
2026-07-27 12:36:44.080,0.01,-0.35,0.95,138.49,88.32,27.53
2026-07-27 12:36:44.146,-0.11,-0.16,1.03,137.45,57.13,39.18
2026-07-27 12:36:44.148,-0.11,-0.16,1.03,137.45,57.13,39.18
2026-07-27 12:36:44.148,-0.21,-0.05,1.02,113.16,38.09,43.88
2026-07-27 12:36:44.195,-0.21,-0.05,1.02,113.16,38.09,43.88
2026-07-27 12:36:44.195,-0.27,0.01,0.97,78.12,33.45,44.98
2026-07-27 12:36:44.197,-0.27,0.01,0.97,78.12,33.45,44.98
2026-07-27 12:36:44.256,-0.32,0.03,0.92,47.73,32.96,41.99
2026-07-27 12:36:44.256,-0.34,0.04,0.89,38.51,36.13,34.97
2026-07-27 12:36:44.314,-0.34,0.04,0.89,38.51,36.13,34.97
2026-07-27 12:36:44.338,-0.38,0.07,0.9,42.3,38.39,29.6
2026-07-27 12:36:44.338,-0.38,0.07,0.9,42.3,38.39,29.6
2026-07-27 12:36:44.374,-0.42,0.11,0.92,42.05,36.74,28.32
2026-07-27 12:36:44.375,-0.46,0.17,0.94,40.65,38.45,24.66
2026-07-27 12:36:44.434,-0.46,0.17,0.94,40.65,38.45,24.66
2026-07-27 12:36:44.435,-0.49,0.2,0.92,42.91,44.74,15.2
2026-07-27 12:36:44.435,-0.49,0.2,0.92,42.91,44.74,15.2
2026-07-27 12:36:44.496,-0.48,0.19,0.88,41.5,46.33,5.37
2026-07-27 12:36:44.496,-0.48,0.19,0.88,41.5,46.33,5.37
2026-07-27 12:36:44.497,-0.48,0.18,0.86,32.96,40.16,0.37
2026-07-27 12:36:44.555,-0.46,0.17,0.85,20.39,29.6,-0.79
2026-07-27 12:36:44.555,-0.46,0.17,0.85,20.39,29.6,-0.79
2026-07-27 12:36:44.616,-0.45,0.16,0.86,10.44,21.3,-0.43
2026-07-27 12:36:44.624,-0.45,0.16,0.86,10.44,21.3,-0.43
2026-07-27 12:36:44.624,-0.46,0.19,0.86,10.68,22.58,-0.24
2026-07-27 12:36:44.674,-0.46,0.19,0.86,21.3,32.47,-3.36
2026-07-27 12:36:44.675,-0.49,0.25,0.82,21.3,32.47,-3.36
2026-07-27 12:36:44.734,-0.5,0.29,0.77,26.79,38.82,-7.87
2026-07-27 12:36:44.735,-0.5,0.29,0.77,26.79,38.82,-7.87
2026-07-27 12:36:44.735,-0.49,0.28,0.76,9.64,34.0,-8.67
2026-07-27 12:36:44.794,-0.49,0.28,0.76,9.64,34.0,-8.67
2026-07-27 12:36:44.795,-0.47,0.22,0.78,-16.97,27.34,-5.98
2026-07-27 12:36:44.795,-0.45,0.16,0.8,-35.64,25.88,0.12
2026-07-27 12:36:44.855,-0.45,0.16,0.8,-35.64,25.88,0.12
