Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2026-07-27 13:08:37.603,0.04,-0.69,1.11,16.48,39.06,10.44
2026-07-27 13:08:37.604,-1.12,0.79,0.05,-151.73,-0.85,86.61
2026-07-27 13:08:37.663,-0.88,0.72,0.45,-863.53,-200.01,221.25
2026-07-27 13:08:37.672,-0.28,-0.14,0.94,-1247.8,-309.45,164.2
2026-07-27 13:08:37.676,-0.28,-0.14,0.94,-1247.8,-309.45,164.2
2026-07-27 13:08:37.677,0.24,-1.02,0.91,-750.55,-12.94,-2.08
2026-07-27 13:08:37.677,0.24,-1.02,0.91,-750.55,-12.94,-2.08
2026-07-27 13:08:37.720,0.21,-1.1,0.5,304.63,524.05,-75.2
2026-07-27 13:08:37.721,-0.14,-0.92,0.12,913.45,697.45,-48.65
2026-07-27 13:08:37.777,-0.14,-0.92,0.12,913.45,697.45,-48.65
2026-07-27 13:08:37.778,-0.47,-0.88,-0.15,712.04,403.2,27.47
2026-07-27 13:08:37.778,-0.47,-0.88,-0.15,712.04,403.2,27.47
2026-07-27 13:08:37.836,-0.43,-0.66,-0.27,94.91,-4.64,171.94
2026-07-27 13:08:37.837,0.04,-0.06,0.48,-499.45,-385.93,336.91
2026-07-27 13:08:37.905,0.04,-0.06,0.48,-499.45,-385.93,336.91
2026-07-27 13:08:37.914,0.22,0.22,2.28,-806.03,-639.1,321.11
2026-07-27 13:08:37.933,0.22,0.22,2.28,-806.03,-639.1,321.11
2026-07-27 13:08:37.956,0.08,0.08,3.06,-503.48,-404.85,103.88
2026-07-27 13:08:37.957,0.08,0.08,3.06,266.54,222.6,-78.74
2026-07-27 13:08:38.019,-0.11,-0.0,2.21,266.54,222.6,-78.74
2026-07-27 13:08:38.020,-0.4,-0.12,0.93,766.91,588.01,-147.64
2026-07-27 13:08:38.021,-0.4,-0.12,0.93,766.91,588.01,-147.64
2026-07-27 13:08:38.136,-0.62,-0.2,-0.11,713.99,467.65,-142.09
2026-07-27 13:08:38.137,-0.62,-0.2,-0.11,713.99,467.65,-142.09
2026-07-27 13:08:38.137,-0.69,-0.12,-0.45,332.28,149.05,-59.27
2026-07-27 13:08:38.137,-0.58,0.0,-0.16,-118.53,-110.96,65.92
2026-07-27 13:08:38.138,-0.58,0.0,-0.16,-118.53,-110.96,65.92
2026-07-27 13:08:38.204,-0.42,0.19,0.37,-388.79,-245.97,161.5
2026-07-27 13:08:38.207,-0.42,0.19,0.37,-388.79,-245.97,161.5
2026-07-27 13:08:38.208,-0.34,0.4,0.82,-414.61,-283.87,174.68
2026-07-27 13:08:38.257,-0.26,0.38,1.12,-375.67,-274.9,102.91
2026-07-27 13:08:38.259,-0.26,0.38,1.12,-375.67,-274.9,102.91
2026-07-27 13:08:38.436,-0.15,0.05,1.32,-404.85,-244.69,-13.31
2026-07-27 13:08:38.439,-0.15,0.05,1.32,-404.85,-244.69,-13.31
2026-07-27 13:08:38.440,-0.02,-0.4,1.32,-423.83,-195.68,-100.5
2026-07-27 13:08:38.441,-0.02,-0.4,1.32,-367.31,-152.47,-107.6
2026-07-27 13:08:38.441,0.1,-0.73,1.08,-367.31,-152.47,-107.6
2026-07-27 13:08:38.442,0.09,-0.83,0.83,-219.91,-72.88,-40.41
2026-07-27 13:08:38.442,0.09,-0.83,0.83,-219.91,-72.88,-40.41
2026-07-27 13:08:38.444,-0.04,-0.72,0.77,-2.32,41.2,48.22
2026-07-27 13:08:38.496,-0.04,-0.72,0.77,-2.32,41.2,48.22
2026-07-27 13:08:38.497,-0.11,-0.51,0.78,207.52,84.96,99.49
2026-07-27 13:08:38.567,-0.14,-0.32,0.84,326.29,77.51,108.64
2026-07-27 13:08:38.568,-0.14,-0.32,0.84,326.29,77.51,108.64
2026-07-27 13:08:38.568,-0.2,-0.2,0.92,294.37,81.05,100.71
2026-07-27 13:08:38.690,-0.2,-0.2,0.92,294.37,81.05,100.71
2026-07-27 13:08:38.691,-0.26,-0.17,0.93,119.57,57.86,91.86
2026-07-27 13:08:38.692,-0.26,-0.17,0.93,119.57,57.86,91.86
2026-07-27 13:08:38.692,-0.3,-0.27,0.91,-116.39,-16.17,73.67
2026-07-27 13:08:38.692,-0.25,-0.42,0.89,-276.37,-92.53,31.07
2026-07-27 13:08:38.743,-0.25,-0.42,0.89,-276.37,-92.53,31.07
2026-07-27 13:08:38.743,-0.16,-0.56,0.88,-283.2,-104.37,-17.88
2026-07-27 13:08:38.743,-0.16,-0.56,0.88,-283.2,-104.37,-17.88
2026-07-27 13:08:38.796,-0.1,-0.67,0.8,-209.72,-46.75,-46.94
2026-07-27 13:08:38.797,-0.09,-0.75,0.68,-162.41,14.77,-51.94
2026-07-27 13:08:38.799,-0.09,-0.75,0.68,-162.41,14.77,-51.94
2026-07-27 13:08:38.861,-0.1,-0.8,0.61,-145.94,35.28,-39.98
2026-07-27 13:08:38.868,-0.1,-0.8,0.61,-145.94,35.28,-39.98
2026-07-27 13:08:38.916,-0.08,-0.83,0.56,-108.52,16.6,-27.34
2026-07-27 13:08:38.917,-0.08,-0.83,0.56,-108.52,16.6,-27.34
2026-07-27 13:08:38.918,-0.03,-0.84,0.52,-34.79,-15.69,-21.12
2026-07-27 13:08:38.978,0.03,-0.81,0.51,42.05,-39.67,-16.24
2026-07-27 13:08:38.978,0.03,-0.81,0.51,42.05,-39.67,-16.24
2026-07-27 13:08:39.038,0.07,-0.78,0.54,70.19,-43.82,-10.93
2026-07-27 13:08:39.039,0.07,-0.78,0.54,70.19,-43.82,-10.93
2026-07-27 13:08:39.040,0.08,-0.69,0.54,44.25,-38.09,4.64
2026-07-27 13:08:39.107,0.08,-0.69,0.54,-0.43,-51.33,24.48
2026-07-27 13:08:39.107,0.1,-0.59,0.59,-0.43,-51.33,24.48
2026-07-27 13:08:39.156,0.1,-0.55,0.69,-32.96,-69.76,25.94
2026-07-27 13:08:39.157,0.1,-0.55,0.69,-32.96,-69.76,25.94
