Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX_smooth,AccY_smooth,AccZ_smooth,GyroX_smooth,GyroY_smooth,GyroZ_smooth,source_file,Worker,source_folder,Sample,Elapsed_s,acc_mag,gyro_mag,event_label,alert_priority
2026-07-21 03:20:26.357,0.0349490029055784,-0.0720185803945376,-2.1113804131757345,0.7304115694423123,-0.4441449129263896,-1.5469184222578087,0.4249532835109141,-0.1104650541610757,-1.7730250874153928,1.1441955407114404,-0.5264162604189787,-1.7438592080141997,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.112897384604438,1.7674055475680053,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:26.416,-0.1399739795005184,0.0365427169650626,-2.0564673124409145,0.4958682377753842,0.0541990772661973,-1.2711508485584115,0.2206724739728468,-0.1267521442966196,-1.9113157567336887,1.0192497569042822,-0.4298410889647316,-1.7354567279357558,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.0615493911712033,1.3655209002434718,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:26.418,-0.256589301104583,0.067560230496377,-1.8368149095016344,0.2954481532570515,0.6609275784803741,-0.7791262372951324,0.0286485130070634,-0.1006928000797493,-1.99316125490166,0.8514262884348018,-0.1864365606597758,-1.5886529410138983,eish_master_preprocessed.csv,worker 4,eishmeet,,,1.855880240196969,1.0635565659148574,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:26.956,-0.2954610749726045,-1.142122797224884,-1.4936080299090095,0.9897194517824828,-0.0006175129855054,1.729481965649529,-0.3758274898783099,-0.7945228398539219,-1.3017079083101797,0.8842605514645074,0.0931231461814662,1.686525168345684,eish_master_preprocessed.csv,worker 4,eishmeet,,,1.9033146554822282,1.9926497043047644,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:27.017,0.0932566637076108,-1.731455554319857,-1.5759776810112394,0.9676905200789592,0.2074108226849655,2.0871097355398,-0.2696014689185146,-1.0648885361039515,-1.3722643722480858,1.0381426269684335,0.130791093694166,1.9410276638015087,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.3431476250882106,2.309863900796442,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:27.078,0.3459231938497508,-1.871034365210772,-1.5897059561949445,1.0599816653205192,0.2889489398475211,2.0871097355398,-0.1102624374788223,-1.3254819782726548,-1.4653989046461215,1.16459843570637,0.1592311504507426,2.098674004626872,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.479434911225655,2.358618169360968,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:27.079,0.2487437591796969,-1.591876743428943,-1.6583473321134694,1.202377831691662,0.0855406812597676,1.8843687628236605,0.0082204320532567,-1.4981251337094208,-1.5670002127167069,1.2644707822908436,0.1442849929637757,2.098674004626872,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.312155033281429,2.2369343514281996,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:27.136,0.0738207767736,-1.374754148709742,-1.7407169832156997,1.2366450587860325,-0.2734517947622036,1.625737035466856,0.0981039882500064,-1.618649600712446,-1.651667969442194,1.3274704270772526,0.0768760073747836,2.098674004626872,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.2193454197428735,2.060846378061,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:27.138,0.0738207767736,-1.374754148709742,-1.7407169832156997,1.2366450587860325,-0.2734517947622036,1.625737035466856,0.1757306958744719,-1.667510871119078,-1.7024686234774864,1.3876958400140926,0.0107680031055072,2.098674004626872,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.2193454197428735,2.060846378061,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:27.258,-0.0427945448304645,-1.3592453919440848,-1.8368149095016344,1.1293799991839073,-0.6903825347404166,1.5421831800444472,0.1471313825391425,-1.5893328384684668,-1.7560915360702951,1.427132072508595,-0.2067681757027751,2.098674004626872,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.285447094193163,2.03235237782311,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:27.259,-0.4315122835106799,-1.374754148709742,-1.4798797547253042,0.6443115618690631,-0.6903825347404166,1.004595814552414,-0.0162932650913113,-1.4850954616009853,-1.7335134676101651,1.3257497009933428,-0.4440611173430199,1.8556610220919976,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.0654771624641786,1.3787596540546805,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:27.316,-0.4315122835106799,-1.374754148709742,-1.4798797547253042,0.6443115618690631,-0.6903825347404166,1.004595814552414,-0.1592898317679585,-1.4394916092214625,-1.696824106362454,1.189636756070199,-0.6320680457317078,1.6440654876451075,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.0654771624641786,1.3787596540546805,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:27.377,-0.4315122835106799,-1.297210364881456,-1.3288687277045494,0.4316531819598839,-0.1096263587480031,0.8619299310489686,-0.2655158527277535,-1.4232045190859184,-1.6121563496369666,0.993298398210215,-0.5923729877906139,1.4603610752836973,eish_master_preprocessed.csv,worker 4,eishmeet,,,1.9065281736831452,0.9701884425545989,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:28.516,-0.6647429267188092,-1.6539117704915711,-0.4228025655800191,0.445763216645801,2.0035594388025464,1.5056532750505482,-0.6005363803701841,-1.6707682891461868,-0.4409190482677242,-0.1443824781249489,1.606103910251811,1.697451587307006,eish_master_preprocessed.csv,worker 4,eishmeet,,,1.8319577813514967,2.545574012830825,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:29.176,-0.8591017960589168,-1.8089993381481435,-0.4777156663148391,0.1637065028732337,-1.2756339208673655,-1.45605858583662,-0.6209644613239909,-1.6121347646582285,-0.426807755480143,0.2566520500025805,-1.005086619935785,-1.3327766560395449,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.0588216919526348,1.9427167381115986,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:29.236,-0.9951530045969924,-2.072648203164316,-0.5463570422333641,0.0318208725436411,-1.5629527686331242,-1.653054400767355,-0.7803034927636833,-1.7489463217967975,-0.4550303410553054,0.2592155806990174,-1.2720903442727938,-1.5862567965048366,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.3631982765389536,2.2751753288051684,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:29.237,-0.9951530045969924,-2.072648203164316,-0.5463570422333641,0.1495964681873166,-1.64611415612204,-1.9312130227936255,-0.8947007461050009,-1.892272714989584,-0.4860751851879842,0.2300685878491181,-1.5541007368558255,-1.8313983540785927,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.3631982765389536,2.541978492766449,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:29.296,-1.1506401000690782,-2.0571394463986583,-0.5326287670496591,0.1495964681873166,-1.64611415612204,-1.9312130227936255,-0.988669918492512,-2.003024927911283,-0.5114755122056304,0.191931679132262,-1.7180848938990652,-1.9823554581494915,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.416503413054738,2.541978492766449,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:29.298,-1.1506401000690782,-1.8089993381481435,-0.5051722166822491,0.448354855669745,-1.6758324897892505,-2.0863322829995368,-1.082639090880023,-2.0616584523992416,-0.5312313221082441,0.226662252540154,-1.8892698312700336,-2.0778697718548784,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.2026461844370413,2.7133409305728495,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:29.299,-1.1506401000690782,-1.8089993381481435,-0.5051722166822491,0.448354855669745,-1.6758324897892505,-2.0863322829995368,-1.1439233337414432,-2.0616584523992416,-0.5368758392232766,0.2960882824970827,-1.9862383226581488,-2.0778697718548784,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.2026461844370413,2.7133409305728495,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:29.357,-0.8591017960589168,-1.529841716366314,-0.5051722166822491,0.5335909835683463,-1.9037146702205885,-2.0863322829995368,-1.115324020406114,-1.947648821450434,-0.5284090635507278,0.4184705356078043,-2.0180367265423653,-2.0778697718548784,eish_master_preprocessed.csv,worker 4,eishmeet,,,1.825834204311537,2.8743053558111358,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:29.476,-0.9562812307289708,-1.5608592298976285,-0.7385528948052341,0.715581635027522,-0.8557063741327955,-2.0863322829995368,-0.8783582813419555,-1.618649600712446,-0.5566316491258901,0.6068724833664906,-1.951505146959691,-2.0778697718548784,eish_master_preprocessed.csv,worker 4,eishmeet,,,1.9738834074550413,2.3658133633501643,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:29.540,-1.0728965523330354,-1.4678066893036852,-0.7522811699889391,1.010740523865584,0.1647063264068736,-1.935198103338415,-0.86201581657891,-1.5469864041160526,-0.6074323031611828,0.7440389340552935,-1.5055408527129477,-2.0778697718548784,eish_master_preprocessed.csv,worker 4,eishmeet,,,1.9676103394454618,2.1894557039837825,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:29.541,-1.0728965523330354,-1.4678066893036852,-0.7522811699889391,1.010740523865584,0.1647063264068736,-1.935198103338415,-0.906957594677285,-1.5339567320076175,-0.6582329571964752,0.8604162043017587,-1.0043604908271064,-2.0778697718548784,eish_master_preprocessed.csv,worker 4,eishmeet,,,1.9676103394454618,2.1894557039837825,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:29.778,-0.5092558312467231,-1.7469643110855146,-0.9032921970096942,-1.3839339342586328,-0.3260207799466383,1.6012952081254836,-0.5882795317979,-1.1332943146732362,-0.6102545617186991,-0.5164455976968557,0.0111310676598465,1.0822494717537336,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.0315419264794605,2.1414268670480503,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:29.837,-0.4703840573787015,-2.026121932867344,-0.7385528948052341,-1.8065150751072725,0.4971021424661736,1.9045598375839248,-0.5637658346533319,-1.4232045190859184,-0.700566835559219,-1.0531365515824105,-0.1184829782392747,1.4933000751349343,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.2072361964020395,2.6716952355334245,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:29.849,-0.4703840573787015,-2.026121932867344,-0.7385528948052341,-1.8065150751072725,0.4971021424661736,1.9045598375839248,-0.5433377536995251,-1.7000850513901655,-0.7739455580546414,-1.5038614349901898,-0.0761859576587491,1.8199105460167944,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.2072361964020395,2.6716952355334245,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:29.896,-0.5481276051147446,-2.10366571669563,-0.4914439414985442,-1.7327973428706442,1.4458412147496302,2.0748556128645737,-0.5351665213180022,-1.9411339853962164,-0.7541897481520277,-1.8421070194844424,0.3597940613436639,2.098674004626872,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.2287598494959004,3.065627058851725,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:29.897,-0.6647429267188092,-2.041630689633001,-0.381617740028904,-1.2362105098938272,1.9275779008340703,1.9248837483623489,-0.5596802184625705,-2.087717796616112,-0.6638774743115077,-1.946263622849263,0.9815723660292012,2.098674004626872,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.1807730581100775,2.9914796394535803,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:29.959,-0.6258711528507875,-1.777981824616829,-0.4090742903963141,-0.6579870476627755,1.6523711470419225,1.502465210614717,-0.5841939156071386,-2.0942326326703293,-0.5622761662409228,-1.769204420500839,1.4609385992751578,2.098674004626872,eish_master_preprocessed.csv,worker 4,eishmeet,,,1.92880166002153,2.3282351839056425,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:30.135,-0.2760251880385937,-1.591876743428943,-0.8483790962748742,-0.5710231604148783,-0.5303031071716627,0.4183904664139553,-0.4697966622658207,-1.7163721415257096,-0.5425203563383091,-0.7738521731062068,0.9787586157330718,1.376687709027257,eish_master_preprocessed.csv,worker 4,eishmeet,,,1.8248311049787183,0.8844995294471348,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:30.557,-0.4703840573787015,-1.7934905813824862,-0.5738135926007741,0.104818705051396,-1.138530011764018,-0.5058825479407681,-0.3758274898783099,-1.5828180024142493,-0.4691416338428867,-0.008866519802345,-0.591616603302407,-0.1640332102995265,eish_master_preprocessed.csv,worker 4,eishmeet,,,1.9409100097627259,1.2502618529440424,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:30.558,-0.4703840573787015,-1.7934905813824862,-0.5738135926007741,-0.0120930109176314,-1.5256175511268393,-0.8374412492672111,-0.4248548841674458,-1.6837979612546217,-0.4888974437455004,0.0410696534898919,-0.932685496724628,-0.3830088698343274,eish_master_preprocessed.csv,worker 4,eishmeet,,,1.9409100097627259,1.7403916223636378,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:30.559,-0.3732046227086476,-1.933069392273401,-0.6424549685192992,-0.0120930109176314,-1.5256175511268393,-0.8374412492672111,-0.4411973489304914,-1.7978075922034291,-0.5340535806657604,0.0622802362384933,-1.2513956646754552,-0.5869686904456738,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.0709387611251313,1.7403916223636378,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:30.618,-0.6647429267188092,-1.8245080949138008,-0.5875418677844791,0.5327271038936983,-1.0234026855406242,-1.8962771500176423,-0.5065672079826729,-1.8759856248540403,-0.5763874590285041,0.1807996348751319,-1.4201904270636898,-1.028626046355958,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.0287726322652198,2.2196887740567957,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:30.676,-1.0340247784650138,-1.7624730678511715,-0.6973680692541193,1.0134761428353023,-0.8100050710983463,-2.0863322829995368,-0.6332213098962747,-1.9118172231522368,-0.6271881130637966,0.3934322152439752,-1.457132245467711,-1.5771514473704016,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.159129635152915,2.456832208838735,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:30.736,-1.0534606653990246,-1.4057716622410563,-0.7385528948052341,0.8597055607479609,-0.932749281160815,-2.0863322829995368,-0.7557897956191153,-1.8303817724745173,-0.6610552157539914,0.5775499062223147,-1.407271380005117,-2.0570193210518597,eish_master_preprocessed.csv,worker 4,eishmeet,,,1.9056321046645204,2.4416996678078657,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:31.036,-0.7813582483228737,-1.5763679866632856,-0.5463570422333641,-0.3909042482507732,0.2623522798848498,1.1952155006114866,-0.7312760984745472,-1.273363289838914,-0.5255868049932116,-0.2337548839116881,-0.0309541652639811,0.657365127406883,eish_master_preprocessed.csv,worker 4,eishmeet,,,1.8422710873259234,1.2845913525176975,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:31.096,-0.8202300221908954,-1.6073855001945998,-0.4502591159474291,-0.3706030758965455,0.7538285879274512,1.4740383027285555,-0.7639610280006379,-1.4264619371130272,-0.5255868049932116,-0.3301857783283428,0.1686405734840355,1.0606202739852688,eish_master_preprocessed.csv,worker 4,eishmeet,,,1.8598921224180935,1.6965827706750876,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:31.218,-0.5092558312467231,-1.8089993381481435,-0.7660094451726442,-0.4752764964747265,-0.2628381041667714,1.1489885662919348,-0.6046219965609454,-1.667510871119078,-0.5340535806657604,-0.4493723972832321,0.5499491216788595,1.8314439882537457,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.0294310969266522,1.2708840791247915,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:31.276,-0.4315122835106799,-1.9020518787420864,-0.7248246196215293,-0.3337442097782314,0.0450837900489437,1.1181706100789,-0.5229096727457184,-1.7294018136341447,-0.5904987518160851,-0.4403824814162752,0.3782195874763823,1.7458537063900557,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.080715004381041,1.1677856219914222,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:31.277,-0.4315122835106799,-1.9020518787420864,-0.7248246196215293,-0.3337442097782314,0.0450837900489437,1.1181706100789,-0.4738822784565822,-1.8140946823389732,-0.6638774743115077,-0.4506717210608781,0.1497914720379215,1.6033310309910556,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.080715004381041,1.1677856219914222,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:31.339,-0.1594098664345292,-1.7469643110855146,-0.5326287670496591,-0.034985822295803,0.7462117040883763,1.3710903886548405,-0.412598035595162,-1.8759856248540403,-0.6864555427716377,-0.388093478580733,0.1630735836508333,1.5118622079318005,eish_master_preprocessed.csv,worker 4,eishmeet,,,1.8333000881503283,1.5613919331615216,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:31.936,-1.014588891531003,-1.6073855001945998,-1.5347928554601242,-0.6984454124254561,1.130427303643022,0.6210982301255547,-0.9478137565848984,-0.8889879626400766,-0.9122362273729376,-0.1934758468046587,0.5004815761501332,0.3728629026976034,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.4430857279730067,1.4667838608414312,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:31.996,-0.9951530045969924,-2.072648203164316,-2.45458729276836,-0.9357243630621028,1.5990529601683985,0.7605760491931689,-0.9396425242033758,-1.1886704211340853,-1.2904188740801146,-0.5096329270789274,0.8856930683041043,0.6128926853186947,eish_master_preprocessed.csv,worker 4,eishmeet,,,3.3632125794333305,2.0027546978243707,FFH Event (High Severity),CRITICAL
2026-07-21 03:20:32.056,-0.8396659091249061,-2.8248229062986896,-2.8801638234632145,-1.9862920349001632,0.7805501148383039,0.2027976089408716,-0.9478137565848984,-1.726144395607036,-1.9282493080787864,-1.0120147098628536,1.0315845083894366,0.5826693159110609,eish_master_preprocessed.csv,worker 4,eishmeet,,,4.120680397808422,2.1437680377956134,FFH Event (High Severity),CRITICAL
2026-07-21 03:20:32.057,-0.8396659091249061,-2.8248229062986896,-2.8801638234632145,-1.9862920349001632,0.7805501148383039,0.2027976089408716,-0.9559849889664211,-2.263618370079987,-2.566079742077458,-1.51439649264678,1.1774759484747686,0.5524459465034273,eish_master_preprocessed.csv,worker 4,eishmeet,,,4.120680397808422,2.1437680377956134,FFH Event (High Severity),CRITICAL
2026-07-21 03:20:32.119,-1.2478195347391323,-2.8248229062986896,-2.8527072730958047,-1.9862920349001632,2.0035594388025464,0.1695886044009635,-1.0376973127816482,-2.732686565983652,-2.9118064153731997,-1.986784088360924,1.5410850996455527,0.478548849843959,eish_master_preprocessed.csv,worker 4,eishmeet,,,4.2041190312834935,2.8263698921877287,FFH Event (High Severity),CRITICAL
2026-07-21 03:20:32.176,-1.2089477608711108,-2.553419662899689,-1.5897059561949445,-1.9862920349001632,2.0035594388025464,0.265230537475899,-1.0785534746892618,-2.9313890656372887,-2.9118064153731997,-1.986784088360924,2.0177888594930224,0.3929585679802689,eish_master_preprocessed.csv,worker 4,eishmeet,,,3.241708143951228,2.8337172954852714,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:32.177,-1.2089477608711108,-2.553419662899689,-1.5897059561949445,-1.9862920349001632,2.0035594388025464,0.265230537475899,-1.1234952527876363,-2.960705827881268,-2.791860426678758,-1.986784088360924,2.0177888594930224,0.2738222629897127,eish_master_preprocessed.csv,worker 4,eishmeet,,,3.241708143951228,2.8337172954852714,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:32.716,-0.6258711528507875,-1.6849292840228858,-1.0817597743978593,2.008719520509448,-2.0066674689962807,1.2235095724794889,-0.6127932289424681,-0.1462966524592724,-0.2461832077991031,-0.5488233415614423,1.0415687836337666,-0.7540278856174675,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.0978335495539095,3.0917056970469536,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:32.717,-0.8591017960589168,-2.072648203164316,-0.8621073714585792,2.008719520509448,-2.0066674689962807,1.5704772519124488,-0.6618206232316043,-0.4036326766008667,-0.3336732230821067,0.6904857243009606,0.2667285139146962,0.0442716190215854,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.4035714239429513,3.2446983283470474,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:32.956,-1.2478195347391323,-1.374754148709742,-2.8801638234632145,2.008719520509448,0.3537548859537482,0.1792856337266167,-0.4861391270288663,-1.2310168554864998,-1.6855350721323892,2.0162217694136166,-2.0180367265423653,0.2402123426759382,eish_master_preprocessed.csv,worker 4,eishmeet,,,3.426710698418744,2.0474960243850564,FFH Event (High Severity),CRITICAL
2026-07-21 03:20:32.957,-1.2478195347391323,-1.374754148709742,-2.8801638234632145,2.008719520509448,0.3537548859537482,0.1792856337266167,-0.6740774718038882,-1.2179871833780644,-2.162496768352635,2.0162217694136166,-1.841224288579136,0.0984564335198379,eish_master_preprocessed.csv,worker 4,eishmeet,,,3.426710698418744,2.0474960243850564,FFH Event (High Severity),CRITICAL
2026-07-21 03:20:33.018,-1.4616142910132506,-1.452297932538028,-2.8801638234632145,1.5195656522332477,0.7051304781366446,0.3446664763353593,-0.9478137565848984,-1.2961652160286754,-2.9118064153731997,2.0162217694136166,-0.8623114839418652,0.1337596292866828,eish_master_preprocessed.csv,worker 4,eishmeet,,,3.541303329359777,1.7102876198329047,FFH Event (High Severity),CRITICAL
2026-07-21 03:20:33.019,-1.6171013864853367,-2.1657007437582587,-2.8801638234632145,-0.1026563968098952,0.5877555468459826,0.3211545011211043,-1.2297212737474317,-1.5437289860889438,-2.9118064153731997,2.0162217694136166,-0.1164558678108806,0.2326405260273027,eish_master_preprocessed.csv,worker 4,eishmeet,,,3.9497620505131845,0.6775951093717811,FFH Event (High Severity),CRITICAL
2026-07-21 03:20:33.076,-1.3255630824751752,-2.8248229062986896,-2.8801638234632145,-1.9401284647861607,1.8954870951514105,0.9826778715560746,-1.4503445480485446,-2.025826854101045,-2.9118064153731997,1.0467111405291267,0.9462643381197064,0.4906254181696309,eish_master_preprocessed.csv,worker 4,eishmeet,,,4.246420326293324,2.8848961137283635,FFH Event (High Severity),CRITICAL
2026-07-21 03:20:33.144,-0.586999378982766,-2.8248229062986896,-2.8801638234632145,-1.9862920349001632,2.0035594388025464,1.227627489042437,-1.3114335975626588,-2.446033779598079,-2.9118064153731997,-0.2504705087268111,1.5824442034607016,0.742763717709848,eish_master_preprocessed.csv,worker 4,eishmeet,,,4.076706559572589,3.0767963410949455,FFH Event (High Severity),CRITICAL
2026-07-21 03:20:33.145,0.0155131159715677,-2.4603671223057453,-2.3859459168498347,-1.9862920349001632,2.0035594388025464,0.1144616568647159,-1.0458685451631708,-2.6740530414956942,-2.9118064153731997,-1.597799032428118,2.0177888594930224,0.7271728041042187,eish_master_preprocessed.csv,worker 4,eishmeet,,,3.427299950605812,2.823598403387922,FFH Event (High Severity),CRITICAL
2026-07-21 03:20:33.199,0.32648730691574,-1.4212804190067136,-2.0839238628083248,-1.9862920349001632,1.7004449220918214,-0.8455442463749487,-0.6699918556131269,-2.6675382054414767,-2.9118064153731997,-1.986784088360924,2.0177888594930224,0.4409134067549605,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.543495755257115,2.7480564138229533,Near Miss (STF Risk),MEDIUM
2026-07-21 03:20:33.315,-0.1594098664345292,-1.591876743428943,-1.6308907817460594,-1.9862920349001632,2.0035594388025464,-1.1616939695948745,-0.3635706413060258,-2.5470137384384515,-2.743882031200982,-1.986784088360924,2.0177888594930224,0.0842712580261916,eish_master_preprocessed.csv,worker 4,eishmeet,,,2.2845760687206025,3.051088224177679,Near Miss (STF Risk),MEDIUM
