Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccX_smooth,AccY_smooth,AccZ_smooth,GyroX_smooth,GyroY_smooth,GyroZ_smooth,source_file
2026-07-27 12:36:42.938,-1.2277231199160121,0.13070876918626226,0.37769902081748896,-0.052106830452481476,0.03306467431945133,-0.0009747582828935592,-1.2531832393241904,0.13364959417223243,0.39171502000154423,-0.053571254123591455,0.0353670351501511,-0.002688942966522523,imu_log_20260727_123624.csv
2026-07-27 12:36:42.939,0.1613448144578789,-1.0237437471085882,0.3358194599697745,-0.028176602538750005,-0.05045458337894049,0.06601541103332358,-0.5431806378493814,-0.4584909715529401,0.36976381715334017,-0.04021201198255601,-0.01203199793556922,0.03431047982486878,imu_log_20260727_123624.csv
2026-07-27 12:36:42.940,0.1613448144578789,-1.0237437471085882,0.3148796795459173,0.17516036330131918,0.1451745492797408,0.11919122340015133,-0.30651310402444504,-0.6558711601279977,0.3551296819212043,0.039917399455974334,0.046184241870958646,0.06622335296697276,imu_log_20260727_123624.csv
2026-07-27 12:36:42.997,0.09723398671754546,-1.0237437471085882,0.25206033827434565,0.10840762227880504,0.2002764661844889,0.18845224591352835,-0.20456401253062628,-0.7545612544155265,0.331349212168983,0.061349477978532185,0.0909281423979353,0.10130660979459143,imu_log_20260727_123624.csv
2026-07-27 12:36:42.998,0.09723398671754546,-1.0237437471085882,0.25206033827434565,0.10840762227880504,0.2002764661844889,0.18845224591352835,-0.14339455763433506,-0.8137753109880437,0.31708093031765044,0.07420872509206687,0.11777448271412129,0.12235656389116263,imu_log_20260727_123624.csv
2026-07-27 12:36:42.999,0.03312315897721201,-1.0237437471085882,0.25206033827434565,0.00429013942607866,0.1557444138432302,0.29007292648643407,0.11439100228574917,-1.050631537278113,0.2907394868998056,0.08680234984724182,0.14562387310805489,0.18665612575913984,imu_log_20260727_123624.csv
2026-07-27 12:36:43.058,0.03312315897721201,-1.0237437471085882,0.25206033827434565,0.00429013942607866,0.1557444138432302,0.29007292648643407,0.08817552161591008,-1.050631537278113,0.27317852462124237,0.09405227774600255,0.19243287673627663,0.23615591851056053,imu_log_20260727_123624.csv
2026-07-27 12:36:43.059,-0.03098766876312144,-1.0237437471085882,0.27300011869820284,-0.11787997150191885,0.09977611459721242,0.37314830594920056,0.04885230061115143,-1.050631537278113,0.2643980434819607,0.02861542852184299,0.1821270288786345,0.29226125792982294,imu_log_20260727_123624.csv
2026-07-27 12:36:43.114,-0.03098766876312144,-1.041782067675695,0.3148796795459173,-0.21779916875574498,-0.09065472401385108,0.37201287935062055,0.022636819941312336,-1.0543324158138954,0.2775687651908829,-0.04422759704717134,0.11608306493595863,0.33281429759948333,imu_log_20260727_123624.csv
2026-07-27 12:36:43.175,-0.03098766876312144,-1.0237437471085882,0.4195785816652034,-0.07939568684533316,-0.2715553568709487,0.2092684002208275,-0.0035786607285267615,-1.0543324158138954,0.3126906897480099,-0.08616467997879607,0.008973050751380697,0.33741309591253765,imu_log_20260727_123624.csv
2026-07-27 12:36:43.176,-0.03098766876312144,-0.9876671059743741,0.46145814251291756,0.14857122117495086,-0.22806296333921355,-0.03446984294100213,-0.01668640106344631,-1.0469306587423306,0.35659309544441753,-0.05394625039421701,-0.07815463247257823,0.2657136494862822,imu_log_20260727_123624.csv
2026-07-27 12:36:43.235,-0.03098766876312144,-0.969628785407267,0.46145814251291756,0.16228562079802505,-0.10226424738686404,-0.17318112573418623,-0.029794141398365857,-1.0358280231349837,0.4004955011408256,-0.018665351266195902,-0.13672488995360524,0.16336948339212862,imu_log_20260727_123624.csv
2026-07-27 12:36:43.294,0.054493434890656486,-1.041782067675695,0.4195785816652034,-0.11186242881016183,0.07759672666071005,-0.10732638301654902,-0.012317154285139794,-1.039528901670766,0.43122718512831154,-0.017321614629787666,-0.14175980799092655,0.057220856875357405,imu_log_20260727_123624.csv
2026-07-27 12:36:43.354,0.054493434890656486,-1.0598203882428021,0.4195785816652034,-0.10934345745082166,0.10185543221625952,-0.06228779460621095,0.00515983282808627,-1.0432297802065482,0.45317838797651533,0.006896894514779524,-0.09805829283886411,-0.038726798837911566,imu_log_20260727_123624.csv
2026-07-27 12:36:43.355,0.054493434890656486,-1.0598203882428021,0.44051836208906037,-0.0383924308294073,0.07759672666071005,-0.055285997248301244,0.022636819941312336,-1.0506315372781128,0.45756862854615615,0.016053053455886854,-0.01879766904821975,-0.09717334467109241,imu_log_20260727_123624.csv
2026-07-27 12:36:43.418,0.054493434890656486,-1.0598203882428021,0.44051836208906037,-0.0383924308294073,0.07759672666071005,-0.055285997248301244,0.0401138070545384,-1.0654350514212418,0.45317838797651533,-0.025696531340425093,0.0505897951536148,-0.10177214298414669,imu_log_20260727_123624.csv
2026-07-27 12:36:43.419,0.03312315897721201,-1.041782067675695,0.44051836208906037,0.0059694536656387616,0.03947590364484655,-0.05301514405114134,0.053221547389457946,-1.0802385655643714,0.4487881474068748,-0.06060243419782063,0.08276606823587142,-0.07522453454060606,imu_log_20260727_123624.csv
2026-07-27 12:36:43.475,0.011752883063767526,-1.0237437471085882,0.44051836208906037,0.00512979654585871,0.03098535670040423,-0.03787612273674199,0.04448305383284491,-1.0765376870285892,0.45317838797651533,-0.03447769401090687,0.0721848732980633,-0.05988127107796128,imu_log_20260727_123624.csv
2026-07-27 12:36:43.476,0.011752883063767526,-1.0237437471085882,0.4195785816652034,0.0017711680667385045,0.06269495039087249,-0.02633261898451248,0.035744560276231664,-1.0691359299570244,0.45317838797651533,-0.009665440771182556,0.06329509613841784,-0.05193789217359479,imu_log_20260727_123624.csv
2026-07-27 12:36:43.477,0.011752883063767526,-1.0237437471085882,0.4195785816652034,0.0017711680667385045,0.06269495039087249,-0.02633261898451248,0.02700606671961885,-1.06173417288546,0.4487881474068748,-0.0006967799653879992,0.05991226058209258,-0.045541381792710195,imu_log_20260727_123624.csv
2026-07-27 12:36:43.542,0.03312315897721201,-1.0237437471085882,0.39863880124134615,0.01282665347717585,0.08712693241467591,-0.027657283349522426,0.022636819941312336,-1.0543324158138951,0.4400076662675929,0.01074060628869147,0.062075701926254084,-0.03943752221356542,imu_log_20260727_123624.csv
2026-07-27 12:36:43.594,0.03312315897721201,-1.0237437471085882,0.3567592403936317,0.033258310058490434,0.06702686209722061,-0.044877920094651684,0.022636819941312336,-1.050631537278113,0.42244670398902967,0.01683429568635676,0.06833001417573918,-0.0376398101457351,imu_log_20260727_123624.csv
2026-07-27 12:36:43.595,0.03312315897721201,-1.0237437471085882,0.3567592403936317,0.033258310058490434,0.06702686209722061,-0.044877920094651684,0.02700606671961885,-1.050631537278113,0.40488574171046665,0.023115483219334827,0.07651175598638633,-0.039186678669217004,imu_log_20260727_123624.csv
2026-07-27 12:36:43.596,0.03312315897721201,-1.005705426541481,0.3567592403936317,0.045293395442004517,0.028906039081357127,-0.06910035419769066,0.03137531349792537,-1.0469306587423306,0.39171502000154423,0.032834136566380505,0.06884137303890461,-0.04863511883967399,imu_log_20260727_123624.csv
2026-07-27 12:36:43.656,0.011752883063767526,-1.0237437471085882,0.37769902081748896,0.03591722427112727,0.004474057057553715,-0.0749667249570204,0.03137531349792537,-1.0469306587423306,0.38293453886226264,0.040459060735766814,0.05562471319093613,-0.05937958398926446,imu_log_20260727_123624.csv
2026-07-27 12:36:43.715,0.011752883063767526,-1.0237437471085882,0.39863880124134615,0.04011550987002753,-0.014413077982124102,-0.06342322120479091,0.02700606671961885,-1.0469306587423306,0.38293453886226236,0.04655275013343211,0.03257422905132443,-0.06728115563623954,imu_log_20260727_123624.csv
2026-07-27 12:36:43.774,-0.009617392849676954,-1.0237437471085882,0.4195785816652034,0.08111876588595338,-0.030354513061485195,-0.06455864780337085,0.01826757316300582,-1.0469306587423306,0.39610526057118506,0.05724014384626048,0.010467792043710468,-0.0716291104049454,imu_log_20260727_123624.csv
2026-07-27 12:36:43.775,-0.009617392849676954,-0.9876671059743741,0.44051836208906037,0.112745850731002,-0.03139417187100875,-0.09105193510356972,0.009529079606392786,-1.039528901670766,0.4136662228497483,0.0749899673225368,-0.011874656746902927,-0.08183008120844766,imu_log_20260727_123624.csv
2026-07-27 12:36:43.779,0.011752883063767526,-0.9876671059743741,0.4195785816652034,0.08279808012551348,-0.044043354053545265,-0.1268178729588382,0.00515983282808627,-1.0358280231349837,0.4268369445586707,0.08336488403317421,-0.02843481685403011,-0.09458129471282546,imu_log_20260727_123624.csv
2026-07-27 12:36:43.836,0.011752883063767526,-0.9876671059743741,0.4195785816652034,0.08279808012551348,-0.044043354053545265,-0.1268178729588382,0.00515983282808627,-1.028426266063419,0.4356174256979521,0.093833529921471,-0.039448700060670513,-0.10603648323806976,imu_log_20260727_123624.csv
2026-07-27 12:36:43.895,0.1399745385444344,-1.041782067675695,0.37769902081748896,0.00512979654585871,-0.21125514591858283,-0.26666458235060225,0.03137531349792515,-1.0321271445992013,0.43122718512831154,0.08602110761677191,-0.0841335976418973,-0.15093747767643617,imu_log_20260727_123624.csv
2026-07-27 12:36:43.913,0.1399745385444344,-1.041782067675695,0.37769902081748896,0.00512979654585871,-0.21125514591858283,-0.26666458235060225,0.06196004094607097,-1.0358280231349835,0.42244670398902967,0.06905252637096548,-0.1251996478837994,-0.19558762857045414,imu_log_20260727_123624.csv
