Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2026-07-27 13:16:18.457,0.08,0.01,0.91,7.81,-0.43,31.43
2026-07-27 13:16:20.483,0.08,-0.44,0.88,0.18,-1.28,3.66
2026-07-27 13:16:20.581,0.08,-0.45,0.88,0.18,-1.28,3.66
2026-07-27 13:16:20.581,0.08,-0.45,0.88,0.79,-0.67,3.3
2026-07-27 13:16:20.605,0.08,-0.45,0.88,0.79,-0.67,3.3
2026-07-27 13:16:20.605,0.08,-0.44,0.88,1.34,-0.61,3.36
2026-07-27 13:16:20.605,0.08,-0.44,0.88,1.34,-0.61,3.36
2026-07-27 13:16:20.721,0.07,-0.44,0.88,1.1,-0.55,2.93
2026-07-27 13:16:20.721,0.07,-0.44,0.88,1.1,-0.55,2.93
2026-07-27 13:16:20.721,0.07,-0.44,0.88,0.55,-0.55,1.89
2026-07-27 13:16:20.721,0.07,-0.44,0.88,0.37,-0.79,1.4
2026-07-27 13:16:20.723,0.07,-0.44,0.87,0.37,-0.79,1.4
2026-07-27 13:16:20.723,0.07,-0.44,0.87,-0.67,-1.46,1.1
2026-07-27 13:16:20.723,0.07,-0.44,0.87,-0.67,-1.46,1.1
2026-07-27 13:16:20.723,0.07,-0.44,0.88,-2.14,-2.2,0.55
2026-07-27 13:16:21.014,0.07,-0.44,0.88,-2.14,-2.2,0.55
2026-07-27 13:16:21.015,0.08,-0.45,0.88,-2.87,-2.44,0.18
2026-07-27 13:16:21.029,0.08,-0.45,0.88,-2.87,-2.44,0.18
2026-07-27 13:16:21.029,0.08,-0.45,0.88,-2.75,-2.26,0.24
2026-07-27 13:16:21.029,0.08,-0.45,0.88,-2.75,-2.26,0.24
2026-07-27 13:16:21.029,0.08,-0.45,0.88,-1.34,-1.83,0.73
2026-07-27 13:16:21.029,0.08,-0.45,0.88,1.1,-1.34,1.4
2026-07-27 13:16:21.029,0.08,-0.45,0.88,1.1,-1.34,1.4
2026-07-27 13:16:21.029,0.08,-0.44,0.88,2.5,-0.73,1.83
2026-07-27 13:16:21.029,0.08,-0.44,0.88,2.5,-0.73,1.83
2026-07-27 13:16:21.029,0.07,-0.44,0.88,1.83,-0.24,1.53
2026-07-27 13:16:21.029,0.07,-0.44,0.88,1.83,-0.24,1.53
2026-07-27 13:16:21.029,0.07,-0.44,0.88,0.55,-0.06,0.79
2026-07-27 13:16:21.030,0.07,-0.44,0.88,0.55,-0.06,0.79
2026-07-27 13:16:21.318,0.07,-0.43,0.89,-0.18,-0.24,-0.18
2026-07-27 13:16:21.334,0.07,-0.43,0.89,-0.18,-0.24,-0.18
2026-07-27 13:16:21.415,0.06,-0.41,0.92,-0.79,0.12,-2.14
2026-07-27 13:16:21.437,0.06,-0.41,0.92,-2.14,2.62,-5.25
2026-07-27 13:16:21.439,0.08,-0.42,0.94,-2.14,2.62,-5.25
2026-07-27 13:16:21.439,0.1,-0.47,0.91,-6.35,5.68,-6.71
2026-07-27 13:16:21.439,0.1,-0.47,0.91,-6.35,5.68,-6.71
2026-07-27 13:16:21.439,0.12,-0.53,0.84,-12.45,6.16,-3.85
2026-07-27 13:16:21.439,0.12,-0.53,0.84,-12.45,6.16,-3.85
2026-07-27 13:16:21.439,0.05,-0.5,0.76,-17.7,2.14,4.09
2026-07-27 13:16:21.439,0.05,-0.5,0.76,-17.7,2.14,4.09
2026-07-27 13:16:21.445,-0.29,-0.1,0.57,-11.05,-9.89,12.63
