Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2026-07-27 13:06:50.046,0.26,-0.14,0.95,1.65,-2.87,-1.71
2026-07-27 13:06:50.107,0.0,-0.1,0.97,10.62,-42.91,93.38
2026-07-27 13:06:50.108,-0.09,0.09,0.91,10.38,-13.43,75.81
2026-07-27 13:06:50.108,-0.09,0.09,0.91,10.38,-13.43,75.81
2026-07-27 13:06:50.164,-0.09,0.08,0.94,-7.69,0.79,32.84
2026-07-27 13:06:50.165,-0.09,0.08,0.94,-7.69,0.79,32.84
2026-07-27 13:06:50.165,-0.09,0.08,0.94,-7.69,0.79,32.84
2026-07-27 13:06:50.225,-0.09,0.08,0.94,-7.69,0.79,32.84
2026-07-27 13:06:50.225,0.05,-0.22,1.0,-41.2,-7.14,-14.95
2026-07-27 13:06:50.225,0.05,-0.22,1.0,-41.2,-7.14,-14.95
2026-07-27 13:06:50.294,0.04,-0.23,0.97,-28.14,-4.21,-8.06
2026-07-27 13:06:50.294,0.01,-0.16,0.98,-8.3,-2.87,4.88
2026-07-27 13:06:50.344,0.01,-0.16,0.98,-8.3,-2.87,4.88
2026-07-27 13:06:50.345,0.0,-0.13,0.98,0.24,-3.97,9.7
2026-07-27 13:06:50.345,0.0,-0.13,0.98,0.24,-3.97,9.7
2026-07-27 13:06:50.405,0.02,-0.16,0.98,-1.22,-3.97,5.68
2026-07-27 13:06:50.405,0.02,-0.16,0.98,-1.22,-3.97,5.68
2026-07-27 13:06:50.407,0.03,-0.19,0.98,-3.23,-2.69,0.79
2026-07-27 13:06:50.463,0.03,-0.19,0.98,-3.23,-2.69,0.79
2026-07-27 13:06:50.464,0.03,-0.19,0.98,-2.14,-1.28,0.43
2026-07-27 13:06:50.464,0.03,-0.19,0.98,-2.14,-1.28,0.43
2026-07-27 13:06:50.524,0.02,-0.18,0.98,0.18,-0.43,2.32
2026-07-27 13:06:50.525,0.02,-0.18,0.97,1.71,-0.43,2.93
2026-07-27 13:06:50.584,0.02,-0.18,0.97,1.71,-0.43,2.93
2026-07-27 13:06:50.643,0.02,-0.18,0.97,2.14,-0.73,2.26
2026-07-27 13:06:50.644,0.02,-0.18,0.97,2.14,-0.73,2.26
2026-07-27 13:06:50.644,0.02,-0.18,0.97,2.32,-0.98,1.59
2026-07-27 13:06:50.644,0.02,-0.18,0.97,2.32,-0.98,1.59
2026-07-27 13:06:50.645,0.02,-0.18,0.98,2.32,-1.46,1.16
2026-07-27 13:06:50.704,0.02,-0.18,0.98,2.32,-1.46,1.16
2026-07-27 13:06:50.705,0.02,-0.18,0.98,1.46,-1.59,1.1
2026-07-27 13:06:50.763,0.02,-0.18,0.98,1.46,-1.59,1.1
2026-07-27 13:06:50.764,0.02,-0.17,0.97,0.24,-1.34,1.71
2026-07-27 13:06:50.764,0.02,-0.17,0.97,-0.73,-1.77,1.89
